,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,202,197,420,55,1,20,15,42,1,1,171,22,5,0,1,2,30,6,0,0,1,0,0,297,47,16,14,9,0,0,0,0
layer_1,0,1,0,69,3,70,13,1,0,0,1,22,0,0,0,0,48,0,13,2,5,0,0,0,4,0,12,0,0,0,24,5
layer_2,0,3,4,0,0,0,0,0,3,3,0,0,0,12,0,0,1,0,0,0,0,0,0,0,4,0,1,10,0,0,0,0
layer_3,0,0,7,31,0,1,3,0,0,0,0,2,0,0,0,3,2,1,0,0,0,1,0,0,13,0,1,0,1,0,7,3
layer_4,0,0,0,2,19,0,1,11,0,0,0,0,0,5,57,2,0,0,7,0,0,0,0,0,0,0,0,0,1,1,0,7
layer_5,1,0,7,12,1,0,1,0,0,0,0,2,0,18,5,36,2,7,0,1,0,0,0,1,0,2,0,0,2,1,3,28
layer_6,7,9,0,0,15,0,0,44,12,0,18,8,22,1,0,3,13,0,14,6,1,0,28,0,0,9,0,0,2,71,73,2
layer_7,0,72,27,0,3,6,0,0,1,9,30,86,23,1,16,5,1,13,0,8,5,2,0,0,4,0,0,8,10,41,11,0
layer_8,1,0,0,2,50,3,21,0,2,0,0,0,5,7,8,19,1,2,5,40,4,1,12,0,4,9,0,0,3,10,2,34
layer_9,2,25,19,9,0,0,1,0,8,42,108,141,0,2,0,2,1,0,0,10,0,0,2,0,31,2,29,0,0,1,1,12
layer_10,1,28,0,0,0,0,0,0,0,29,0,21,0,1,8,11,26,0,38,38,24,2,4,4,10,34,26,29,0,0,5,0
layer_11,16,8,6,1,16,0,2,0,7,7,53,0,1,0,1,1,61,41,5,51,0,1,0,0,0,2,4,1,0,0,1,41
layer_12,10,0,4,1,3,3,9,2,1,12,0,6,8,8,0,33,43,18,26,30,0,0,18,30,61,33,29,3,46,21,15,17
layer_13,1,12,6,29,0,0,0,39,35,13,0,27,7,0,10,14,4,0,5,5,5,2,46,3,28,7,0,0,1,60,11,26
layer_14,2,7,20,7,10,6,11,3,173,129,6,60,8,60,1,12,0,0,11,15,0,1,0,17,8,0,571,4,0,4,0,8
layer_15,43,0,0,1,80,87,11,282,16,9,0,32,43,13,17,2,14,0,0,0,5,12,20,20,0,22,35,13,14,5,2,39
layer_16,0,0,6,21,23,5,12,0,24,15,9,6,71,9,38,5,0,12,6,3,1,1,237,1,10,24,2,26,18,53,8,31
layer_17,12,7,0,50,30,18,0,33,0,9,1,26,0,87,27,50,1,0,28,18,115,0,1,1,1,0,2,0,3,6,9,14
layer_18,5,0,2,0,0,2,2,73,5,3,0,30,8,1,16,3,2,4,0,0,0,0,0,0,17,16,7,28,1,6,16,4
layer_19,1,2,25,3,0,8,0,18,63,6,1,2,6,0,1,0,0,0,0,0,14,5,7,0,0,3,34,3,0,0,0,0
layer_20,0,8,1,22,0,5,0,1,19,12,5,0,4,0,2,2,0,1,0,17,1,31,0,1,0,0,3,2,2,7,11,1
layer_21,7,21,10,0,38,14,15,4,1,23,61,3,4,2,37,3,0,0,0,27,12,8,0,3,5,5,10,2,0,0,12,0
layer_22,1,0,0,7,1,1,5,10,1,0,10,15,0,2,0,5,30,6,21,19,3,0,0,2,15,0,0,8,0,0,4,1
layer_23,0,0,0,0,2,0,0,2,5,2,0,1,0,1,3,1,11,2,0,2,1,6,3,11,0,7,4,1,50,1,5,12
layer_24,0,0,0,5,0,0,0,0,5,0,4,0,2,45,0,65,0,0,0,3,0,2,0,0,3,0,0,4,14,3,2,18
layer_25,5,1,3,0,0,0,0,0,0,1,5,13,0,0,0,1,3,6,68,5,18,0,14,47,153,2,1,1,0,1,3,10
layer_26,1,1,3,41,2,1,4,2,1,0,9,2,0,0,0,2,5,22,1,55,0,9,0,62,0,0,4,17,1,0,10,1
layer_27,2,3,1,0,0,0,0,2,28,161,22,1,8,1,59,0,38,16,3,2,0,1,0,0,1,0,2,0,22,157,1,19
layer_28,68,0,3,0,22,18,3,3,0,5,46,7,4,0,2,1,7,0,18,0,50,0,3,30,1,2,19,2,0,0,62,68
layer_29,0,5,1,5,1,0,3,2,60,18,2,17,0,6,0,2,0,0,0,0,0,3,3,5,10,2,5,19,17,3,6,108
layer_30,0,16,41,0,2,4,15,5,0,59,49,0,0,2,0,1,0,35,28,20,0,5,13,8,23,4,43,21,4,0,0,6
layer_31,48,29,2,11,0,0,30,83,0,4,7,0,1,10,8,2,0,2,0,0,0,0,4,5,26,8,9,0,19,8,8,0
