,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,116,28,631,3,0,0,7,33,0,0,0,136,0,0,0,10,0,15,0,0,0,2,0,98,157,2,8,3,0,0,0,0
layer_1,0,15,0,0,10,0,14,0,0,0,0,0,0,5,0,0,0,2,47,0,7,0,0,0,17,0,5,0,1,0,117,0
layer_2,1,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
layer_3,0,0,0,0,1,0,0,1,0,0,5,0,0,0,1,4,1,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0
layer_4,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
layer_5,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,1,1
layer_6,1,0,0,0,8,0,0,7,30,0,31,90,9,9,0,2,5,0,1,0,3,0,5,0,0,0,0,0,0,4,0,0
layer_7,3,2,42,0,3,4,0,1,1,12,2,12,10,0,0,0,0,8,1,11,2,1,0,0,0,0,0,0,1,31,3,2
layer_8,0,0,0,0,12,15,1,0,1,0,0,0,3,13,1,29,1,1,0,13,0,1,21,0,1,1,1,0,0,11,3,20
layer_9,2,16,5,5,0,0,0,0,2,62,97,181,0,1,1,1,1,1,0,8,1,0,0,1,0,0,3,0,0,10,0,0
layer_10,1,21,0,0,0,0,0,0,0,20,0,1,0,0,0,0,65,0,17,0,13,4,13,0,5,13,5,5,0,0,12,0
layer_11,9,0,2,0,7,0,0,0,0,5,42,0,0,0,0,0,146,10,0,78,0,0,0,1,1,6,4,4,0,0,0,122
layer_12,7,0,3,1,8,1,0,0,0,9,0,0,0,3,0,25,3,27,8,91,0,0,2,39,23,39,17,3,61,0,10,6
layer_13,1,11,4,12,0,0,0,2,10,5,1,6,1,0,3,3,1,0,2,0,0,3,34,0,66,2,0,0,0,84,1,18
layer_14,2,2,2,2,0,2,4,2,234,21,1,35,2,16,3,1,0,0,0,0,0,0,0,0,4,1,619,0,0,1,0,0
layer_15,30,0,0,0,98,34,37,241,24,1,3,53,88,0,7,2,0,0,0,0,7,1,1,11,1,0,11,3,0,1,0,83
layer_16,0,0,0,0,24,0,0,1,1,2,5,2,38,0,40,0,0,25,2,0,0,0,390,0,1,10,0,9,0,96,0,10
layer_17,1,0,0,22,47,2,0,0,0,0,0,339,0,34,1,22,0,0,0,3,29,0,0,0,0,0,0,0,0,0,12,1
layer_18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,17,0,0,0,3,0,0,0,2,23,0,0,16,0,1
layer_19,0,0,0,0,0,0,0,4,53,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,9,0,0,0,0,0
layer_20,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,8,41,0,0
layer_21,0,0,1,1,149,41,1,117,0,17,57,0,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
layer_22,0,0,0,1,0,0,0,0,0,1,1,21,0,0,2,0,18,1,1,1,0,0,8,1,4,0,0,1,0,0,0,0
layer_23,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,10,12,0,0,0,3,0,0,0,0,0,0,9,0,10,22
layer_24,0,0,0,0,0,0,0,0,3,2,15,0,3,2,0,209,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
layer_25,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1
layer_26,0,3,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,18,1,2,1,1,1,0,0,3,0,0,1,0
layer_27,0,0,0,0,0,0,0,0,38,0,0,0,3,1,4,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
layer_28,18,0,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,1,3,0,2,0,0,35,0,1,169,0,0,0,10,2
layer_29,1,0,0,0,3,0,0,0,53,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,25,2,0,1,33
layer_30,1,1,31,0,0,2,8,0,3,62,3,0,0,0,1,0,0,0,1,66,0,0,3,1,3,0,30,8,4,0,0,2
layer_31,5,2,0,4,0,0,35,17,0,1,1,0,9,0,0,37,0,0,0,0,0,0,2,0,1,0,5,0,31,1,0,0
