,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,108,1,88,119,22,31,131,1,137,28,18,6
layer_1,0,0,0,0,0,108,0,1,1,0,0,75
layer_2,5,0,0,0,86,0,0,6,0,0,0,0
layer_3,0,0,0,0,104,0,0,0,4,0,0,0
layer_4,0,0,63,0,1,0,0,0,0,0,4,0
layer_5,18,0,86,0,0,0,0,0,0,0,4,3
layer_6,13,0,0,0,0,9,2,0,0,1,0,0
layer_7,19,0,5,0,12,0,0,8,0,3,0,0
layer_8,0,0,0,0,0,0,0,1,20,0,4,12
layer_9,0,0,0,0,0,56,0,0,0,0,0,0
layer_10,0,0,0,0,7,14,0,0,10,0,0,0
layer_11,8,0,0,0,3,0,0,0,0,0,0,0
