,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,375,852,8,0,0,3360,1,1229,0,78,89,368
layer_1,1822,1,0,0,0,0,0,0,71,0,3,0
layer_2,0,940,0,0,0,0,0,14,0,3,0,0
layer_3,82,74,0,2,0,0,0,2,0,0,0,0
layer_4,0,0,113,0,56,5,14,3,1,6,218,0
layer_5,0,1,29,4,0,0,4,7,0,0,3,0
layer_6,72,54,0,0,0,1,0,0,0,0,0,0
layer_7,0,0,143,0,2,0,1,244,3,945,8,155
layer_8,0,951,1345,140,257,2,6,150,504,32,122,93
layer_9,1,0,72,0,0,0,0,0,0,5,9,1
layer_10,0,134,139,0,11,159,25,53,7,261,86,10
layer_11,0,54,270,194,1874,38,252,2637,1166,1685,168,1556
