,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,39,31,28,60,56,26,38,62,45,39,33,29
layer_1,70,59,53,24,32,31,27,32,26,24,47,29
layer_2,53,25,67,69,28,58,24,52,56,65,54,24
layer_3,24,25,60,29,24,24,69,63,47,24,24,29
layer_4,23,25,24,33,24,23,24,41,27,24,24,62
layer_5,24,24,24,24,25,24,26,24,24,24,24,24
layer_6,28,24,24,24,35,24,24,24,30,24,24,24
layer_7,38,24,24,24,24,24,24,24,24,24,24,24
layer_8,24,24,24,24,24,24,25,24,24,24,24,24
layer_9,24,24,24,25,24,24,24,24,38,24,24,24
layer_10,24,24,24,24,24,24,24,24,24,23,24,24
layer_11,25,24,24,24,24,24,24,24,43,24,24,24
