,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,323.0,15.0,1371.0,3.0,0.0,9.0,0.0,4.0,0.0,3.0,9.0,145.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,535.0,336.0,0.0,167.0,39.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_1,8.0,50.0,0.0,0.0,1.0,31.0,25.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,10.0,5.0,30.0,0.0,0.0,0.0,20.0,0.0,43.0,0.0
layer_2,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,3.0,0.0,68.0
layer_3,0.0,0.0,5.0,2.0,11.0,98.0,15.0,22.0,1.0,0.0,17.0,13.0,21.0,73.0,20.0,225.0,425.0,12.0,1.0,1.0,0.0,0.0,17.0,0.0,37.0,5.0,1.0,1.0,398.0,1.0,174.0,76.0
layer_4,0.0,0.0,0.0,0.0,130.0,2.0,33.0,162.0,71.0,7.0,0.0,1.0,57.0,105.0,1.0,43.0,10.0,178.0,0.0,0.0,0.0,0.0,0.0,277.0,56.0,1.0,0.0,5.0,0.0,0.0,0.0,46.0
layer_5,0.0,5.0,124.0,153.0,34.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,105.0,111.0,32.0,7.0,426.0,169.0,77.0,5.0,13.0,0.0,16.0,4.0,0.0,43.0,0.0,1.0,1.0,92.0,22.0,18.0
layer_6,624.0,259.0,154.0,708.0,0.0,13.0,1.0,54.0,12.0,0.0,0.0,0.0,13.0,0.0,6.0,25.0,1.0,15.0,20.0,109.0,7.0,29.0,48.0,0.0,72.0,8.0,1.0,1.0,7.0,161.0,45.0,594.0
layer_7,94.0,14.0,8.0,0.0,156.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,162.0,123.0,942.0,248.0,5.0,0.0,2.0,0.0,0.0,3.0,1.0,13.0,35.0,5.0,0.0,0.0,0.0,323.0
layer_8,14.0,7.0,17.0,6.0,0.0,15.0,10.0,17.0,59.0,77.0,5.0,992.0,308.0,243.0,65.0,48.0,0.0,3.0,0.0,8.0,1.0,1.0,48.0,23.0,7.0,269.0,1001.0,4.0,0.0,795.0,1.0,4.0
layer_9,65.0,1.0,8.0,60.0,712.0,258.0,8.0,111.0,0.0,0.0,0.0,505.0,0.0,534.0,170.0,126.0,0.0,0.0,1.0,26.0,36.0,4.0,0.0,19.0,3.0,7.0,531.0,2.0,215.0,458.0,38.0,19.0
layer_10,0.0,1.0,0.0,3.0,0.0,55.0,0.0,58.0,58.0,102.0,46.0,11.0,1.0,4.0,1.0,3.0,79.0,0.0,37.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,24.0,131.0,1.0,0.0
layer_11,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,94.0,3.0,38.0,1.0,2.0,3.0,2.0,2.0,818.0,0.0,66.0,4.0,0.0,5.0,1.0,0.0,9.0,0.0,5.0,23.0,0.0,53.0,59.0
layer_12,9.0,0.0,2.0,135.0,0.0,0.0,0.0,19.0,27.0,8.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,39.0,0.0,152.0,0.0,76.0,0.0,0.0,15.0,16.0,1.0,0.0,3.0,1.0
layer_13,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,44.0,0.0,82.0,0.0,2.0,2.0,48.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,5.0,16.0,0.0,11.0,3.0
layer_14,0.0,0.0,0.0,0.0,1.0,141.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,270.0,24.0,0.0,0.0,0.0,0.0,12.0,38.0,2.0,51.0,0.0,0.0,0.0,0.0
layer_15,91.0,2.0,0.0,3.0,0.0,0.0,27.0,0.0,31.0,0.0,0.0,0.0,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,212.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0
