,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,830.71173,705.72015,811.5636,762.1063,482.5953,690.0372,577.0699,484.66455,354.71036,475.65808,318.3342,524.45215,411.62238,536.06854,225.6993,477.10715
layer_1,391.70453,901.3761,881.3715,831.2319,745.2506,707.7847,575.26666,589.3701,498.72177,492.38452,455.4442,432.20056,418.08682,361.99866,465.95575,399.69458
layer_2,695.1793,980.1755,891.62274,836.3843,666.9086,645.97516,600.57355,604.43634,512.9675,350.43018,432.99377,406.8782,504.08948,437.15097,399.14474,491.8832
layer_3,1209.6216,708.60724,1097.0254,796.18616,660.1163,654.51447,478.13165,526.5227,484.14902,452.17813,384.70087,296.8193,381.71686,427.52646,373.24747,243.02571
layer_4,1124.7544,1064.2786,486.19116,1071.1719,998.905,891.6444,774.6142,481.74265,490.98688,399.49286,519.771,352.54797,412.52136,429.70026,414.84012,394.01553
layer_5,1141.2529,941.6877,1079.1697,707.7841,457.893,659.1862,484.17636,347.63516,551.947,338.51233,321.50977,312.89865,298.09564,291.8599,263.54547,273.01877
layer_6,1217.6505,818.9982,1025.3473,839.576,517.7712,587.7653,694.094,455.63037,409.25,380.75165,277.9423,272.72083,257.07346,246.05983,245.8548,255.98524
layer_7,1125.2784,1220.7288,382.38303,846.3804,315.64288,850.92535,656.1101,603.7008,559.99194,420.80014,375.49594,265.76248,275.3942,265.23022,227.44551,383.579
layer_8,1256.5312,437.0297,1121.2166,947.7533,466.70486,795.6144,389.93997,426.2724,510.09482,355.29767,372.73096,230.32358,249.20279,235.48602,223.8547,220.23393
layer_9,1330.2347,1047.407,446.58386,680.473,803.92865,523.2018,554.93414,448.49292,306.8262,311.31866,247.4292,274.3565,305.77237,233.26555,206.72969,213.30608
layer_10,1181.7653,1139.721,602.38,706.5398,669.2125,540.3061,734.92065,396.2529,263.6652,330.4549,252.03162,273.67715,229.78365,206.71164,223.04352,215.26498
layer_11,673.47705,854.1702,801.723,634.9384,432.30725,729.73016,289.73337,406.0367,360.1647,278.03763,358.9525,205.32924,224.38972,229.60077,240.27977,219.2695
layer_12,1209.4797,996.45935,601.0852,776.2496,513.27405,495.8761,437.86078,515.88,302.0365,348.56577,222.28607,272.0933,257.2277,232.79799,209.05603,283.4512
layer_13,1079.9896,894.6496,641.16455,743.22144,454.14194,483.564,319.90588,460.6645,444.6337,340.07837,381.38147,318.53503,289.86478,208.02715,240.84912,246.2507
layer_14,869.9862,650.2827,506.72427,684.7244,476.30917,551.425,417.86462,278.7011,360.24353,343.96777,247.33737,213.11035,392.0076,235.4366,317.11505,314.05734
layer_15,795.18317,921.63763,564.2548,552.6169,479.79382,297.99847,690.1737,358.26266,366.57343,297.11752,361.7932,268.7552,243.7303,354.31454,284.03287,302.00626
layer_16,1057.4045,814.2971,380.03818,510.91693,437.2984,536.77716,379.14172,331.66455,291.9876,267.31195,210.52347,231.85535,231.48761,281.44138,230.32538,248.72447
layer_17,565.79425,791.48615,656.6863,648.3134,441.30557,412.3984,452.55597,607.92065,302.97498,292.02097,235.0198,220.3716,215.59053,244.01343,223.87363,275.77173
layer_18,842.498,750.7204,645.6021,763.78375,554.1448,416.6173,314.63608,345.2157,291.2038,263.33932,226.56429,244.97098,214.81279,225.24597,296.57248,221.16489
layer_19,676.8115,718.98267,944.2189,491.52676,412.21545,488.95776,625.8205,298.71844,245.52847,271.7487,229.15565,273.43652,298.22922,216.50514,237.12796,276.07922
layer_20,549.6242,946.52057,687.25385,371.7747,403.12625,366.18546,438.91348,350.59662,341.79926,222.5234,339.71997,221.86885,231.89369,213.68845,229.52095,246.12013
layer_21,334.74652,781.42865,442.36523,580.13416,399.5539,428.70688,445.23813,253.81615,340.57434,255.76898,260.88388,229.4863,223.51852,229.77058,463.49725,269.08615
layer_22,398.46536,732.9789,826.35004,352.00143,551.03796,670.3172,418.03955,488.09305,276.45926,261.46414,248.97453,247.57117,439.36462,227.59552,266.92682,262.5192
layer_23,212.17346,526.79205,564.81177,231.67203,321.6494,338.3992,287.86142,213.00156,239.98431,20.656448,348.26178,324.4564,334.95316,320.64383,346.3062,308.94504
