,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,89.0,77.0,55.0,58.0,61.0,23.0,21.0,40.0,25.0,32.0,33.0,20.0,63.0,30.0,41.0,49.0
layer_1,77.0,91.0,46.0,17.0,35.0,10.0,7.0,18.0,9.0,6.0,5.0,5.0,7.0,18.0,8.0,11.0
layer_2,104.0,84.0,42.0,31.0,65.0,4.0,8.0,4.0,12.0,7.0,4.0,11.0,6.0,5.0,9.0,8.0
layer_3,123.0,107.0,90.0,84.0,6.0,15.0,17.0,3.0,24.0,3.0,8.0,20.0,18.0,3.0,7.0,6.0
layer_4,93.0,45.0,48.0,92.0,66.0,67.0,104.0,2.0,1.0,3.0,5.0,11.0,5.0,7.0,34.0,52.0
layer_5,93.0,55.0,79.0,27.0,16.0,5.0,4.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_6,44.0,86.0,126.0,36.0,10.0,4.0,21.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_7,91.0,81.0,85.0,39.0,22.0,60.0,13.0,3.0,25.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_8,92.0,50.0,61.0,96.0,11.0,21.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_9,105.0,62.0,10.0,37.0,25.0,10.0,9.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_10,48.0,107.0,6.0,15.0,7.0,11.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_11,98.0,33.0,39.0,15.0,3.0,15.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_12,57.0,69.0,14.0,20.0,8.0,15.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_13,59.0,53.0,10.0,16.0,4.0,10.0,3.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_14,25.0,49.0,4.0,25.0,5.0,5.0,3.0,3.0,7.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_15,109.0,76.0,24.0,27.0,4.0,3.0,18.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_16,93.0,40.0,3.0,8.0,8.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_17,93.0,38.0,41.0,29.0,5.0,3.0,8.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_18,71.0,57.0,18.0,25.0,13.0,7.0,8.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0
layer_19,60.0,40.0,102.0,9.0,3.0,11.0,26.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
layer_20,90.0,77.0,43.0,4.0,15.0,9.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0
layer_21,92.0,89.0,22.0,9.0,3.0,5.0,10.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,31.0,5.0
layer_22,108.0,36.0,54.0,14.0,62.0,50.0,15.0,38.0,3.0,3.0,3.0,3.0,23.0,3.0,6.0,4.0
layer_23,88.0,91.0,61.0,61.0,14.0,58.0,17.0,41.0,9.0,30.0,18.0,35.0,8.0,7.0,13.0,23.0
