,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,78.0,303.0,166.0,343.0,549.0,317.0,664.0,357.0,322.0,129.0,58.0,352.0,115.0,241.0,133.0,189.0
layer_1,73.0,84.0,126.0,51.0,120.0,111.0,51.0,397.0,83.0,93.0,95.0,51.0,114.0,123.0,33.0,57.0
layer_2,145.0,178.0,187.0,101.0,65.0,16.0,17.0,354.0,107.0,22.0,30.0,66.0,34.0,26.0,26.0,65.0
layer_3,101.0,87.0,665.0,65.0,190.0,168.0,33.0,190.0,209.0,14.0,121.0,35.0,96.0,117.0,34.0,9.0
layer_4,40.0,719.0,714.0,293.0,77.0,637.0,556.0,48.0,83.0,14.0,166.0,39.0,47.0,19.0,63.0,45.0
layer_5,213.0,534.0,674.0,139.0,145.0,110.0,35.0,35.0,149.0,80.0,60.0,37.0,35.0,26.0,21.0,19.0
layer_6,488.0,273.0,480.0,255.0,175.0,24.0,564.0,121.0,43.0,26.0,21.0,28.0,24.0,21.0,21.0,21.0
layer_7,34.0,518.0,434.0,318.0,410.0,261.0,470.0,158.0,67.0,69.0,68.0,31.0,26.0,21.0,21.0,21.0
layer_8,159.0,811.0,546.0,485.0,83.0,74.0,22.0,52.0,111.0,26.0,23.0,21.0,21.0,21.0,23.0,21.0
layer_9,243.0,366.0,223.0,115.0,82.0,47.0,91.0,28.0,23.0,21.0,21.0,26.0,21.0,22.0,21.0,21.0
layer_10,417.0,367.0,52.0,401.0,241.0,123.0,153.0,30.0,22.0,21.0,22.0,24.0,21.0,21.0,21.0,21.0
layer_11,238.0,259.0,213.0,192.0,28.0,83.0,23.0,44.0,30.0,22.0,27.0,21.0,21.0,21.0,21.0,21.0
layer_12,311.0,300.0,136.0,315.0,99.0,65.0,71.0,83.0,22.0,31.0,21.0,21.0,21.0,21.0,21.0,21.0
layer_13,129.0,305.0,233.0,121.0,41.0,30.0,19.0,28.0,70.0,30.0,28.0,21.0,21.0,21.0,21.0,21.0
layer_14,375.0,183.0,40.0,145.0,56.0,106.0,30.0,23.0,40.0,27.0,21.0,21.0,28.0,21.0,21.0,20.0
layer_15,240.0,260.0,67.0,84.0,57.0,21.0,248.0,26.0,31.0,21.0,29.0,21.0,21.0,20.0,21.0,22.0
layer_16,360.0,218.0,23.0,143.0,31.0,55.0,22.0,26.0,23.0,21.0,22.0,21.0,21.0,24.0,21.0,21.0
layer_17,191.0,350.0,244.0,229.0,39.0,29.0,169.0,67.0,23.0,22.0,30.0,21.0,21.0,22.0,21.0,21.0
layer_18,239.0,280.0,345.0,147.0,71.0,58.0,22.0,31.0,37.0,22.0,21.0,21.0,21.0,21.0,25.0,21.0
layer_19,338.0,515.0,174.0,127.0,46.0,48.0,373.0,29.0,21.0,27.0,21.0,23.0,21.0,21.0,21.0,24.0
layer_20,501.0,774.0,105.0,24.0,102.0,62.0,36.0,130.0,58.0,21.0,22.0,21.0,21.0,21.0,21.0,21.0
layer_21,667.0,112.0,256.0,655.0,30.0,196.0,369.0,22.0,30.0,21.0,21.0,21.0,21.0,21.0,371.0,57.0
layer_22,719.0,583.0,580.0,98.0,424.0,295.0,301.0,251.0,22.0,39.0,21.0,21.0,12.0,21.0,22.0,35.0
layer_23,788.0,808.0,126.0,821.0,250.0,660.0,77.0,448.0,210.0,253.0,69.0,56.0,43.0,115.0,126.0,78.0
