,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,278.0,155.0,443.0,10.0,70.0,373.0,223.0,253.0,105.0,205.0,157.0,95.0
layer_1,57.0,58.0,2.0,69.0,407.0,29.0,240.0,480.0,9.0,6.0,25.0,2.0
layer_2,150.0,52.0,497.0,19.0,324.0,338.0,6.0,18.0,7.0,508.0,98.0,2.0
layer_3,17.0,13.0,71.0,9.0,209.0,453.0,0.0,102.0,0.0,55.0,479.0,448.0
layer_4,24.0,3.0,6.0,270.0,6.0,15.0,0.0,34.0,186.0,114.0,0.0,439.0
layer_5,5.0,7.0,27.0,0.0,88.0,458.0,17.0,393.0,18.0,81.0,1.0,357.0
layer_6,406.0,2.0,105.0,154.0,162.0,6.0,2.0,1.0,113.0,75.0,4.0,15.0
layer_7,372.0,10.0,15.0,116.0,96.0,109.0,63.0,72.0,1.0,157.0,13.0,21.0
layer_8,0.0,2.0,6.0,23.0,24.0,5.0,0.0,60.0,280.0,161.0,12.0,0.0
layer_9,9.0,37.0,23.0,13.0,24.0,0.0,0.0,5.0,31.0,27.0,42.0,0.0
layer_10,0.0,0.0,0.0,0.0,12.0,4.0,0.0,307.0,1.0,0.0,4.0,4.0
layer_11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
