,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,37,56,62,44,23,31,19,22,4,23,20,18,16,26,2,8
layer_1,70,59,68,45,63,47,44,21,29,25,19,21,21,17,18,19
layer_2,74,27,61,66,74,33,34,19,27,21,26,23,28,24,25,25
layer_3,45,48,70,64,47,19,27,20,29,16,25,14,25,17,22,18
layer_4,85,27,22,70,27,40,23,18,23,13,27,19,17,24,25,16
layer_5,79,39,34,51,51,18,14,18,17,16,17,16,16,16,16,16
layer_6,37,38,71,29,29,8,16,16,16,16,16,16,16,16,16,16
layer_7,85,27,65,20,14,49,26,16,19,18,16,18,17,17,16,16
layer_8,85,5,40,48,27,19,16,16,17,16,16,16,16,16,16,16
layer_9,65,28,6,47,28,24,20,17,16,16,16,16,16,16,16,16
layer_10,46,33,22,23,21,16,16,16,16,16,16,16,16,16,16,16
layer_11,42,18,32,17,14,24,16,17,16,16,16,16,16,16,16,16
layer_12,22,37,39,19,18,16,16,16,16,16,16,16,16,16,16,16
layer_13,51,33,20,20,16,16,16,16,16,16,16,16,16,16,16,16
layer_14,21,34,18,16,16,17,17,17,17,16,16,16,16,16,16,16
layer_15,50,37,20,17,16,16,18,17,16,16,17,16,16,16,16,16
layer_16,45,20,16,20,16,17,18,16,16,16,16,16,16,16,16,16
layer_17,37,24,20,19,21,20,16,13,16,16,16,16,16,17,16,16
layer_18,37,22,18,18,21,18,16,16,16,17,16,16,16,16,16,16
layer_19,8,29,27,27,16,23,33,16,16,16,16,17,16,16,16,16
layer_20,14,20,25,17,28,22,16,23,17,16,16,16,16,16,16,16
layer_21,5,35,21,18,16,7,20,16,21,16,16,16,16,16,13,15
layer_22,19,9,14,8,9,23,22,12,16,15,16,16,7,16,16,3
layer_23,4,1,28,1,2,4,5,1,1,0,16,16,10,16,13,18
