,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,28,25,20,27,6,24,26,10,11,27,1,31,21,24,2,25
layer_1,0,14,24,35,29,30,21,31,24,18,17,12,16,20,19,22
layer_2,4,9,21,21,15,23,16,39,21,6,18,20,14,16,15,13
layer_3,31,6,28,15,24,28,7,22,17,7,8,4,9,14,10,8
layer_4,37,45,4,35,59,30,25,27,18,14,24,10,16,16,18,8
layer_5,37,40,20,17,23,35,20,17,21,20,19,19,19,19,19,19
layer_6,40,26,15,40,20,30,24,29,23,20,19,19,19,19,19,19
layer_7,35,60,3,21,6,28,19,21,25,21,26,18,20,19,19,19
layer_8,40,1,38,23,28,64,18,25,20,19,20,19,19,19,19,19
layer_9,48,31,7,34,34,18,22,18,19,19,19,19,19,19,19,19
layer_10,46,35,35,24,26,22,43,19,16,19,19,19,19,19,19,19
layer_11,5,28,34,19,20,30,19,23,19,19,19,19,19,19,19,19
layer_12,51,27,17,30,21,20,21,19,19,22,19,19,19,19,19,19
layer_13,44,28,25,22,22,25,19,28,21,19,21,19,19,19,19,19
layer_14,29,18,19,21,24,20,20,19,20,21,19,19,20,19,19,20
layer_15,8,24,27,22,20,20,28,24,19,19,19,19,19,20,19,20
layer_16,42,26,20,23,26,19,19,19,19,19,19,19,19,18,19,19
layer_17,2,11,24,45,15,20,19,20,19,20,19,19,19,19,19,19
layer_18,10,9,20,32,20,19,19,19,18,19,19,19,19,19,19,19
layer_19,6,19,18,21,18,20,24,20,19,20,19,19,20,19,19,19
layer_20,3,22,10,19,19,23,19,22,19,19,19,19,19,19,19,19
layer_21,1,34,17,18,19,17,21,19,17,20,19,19,19,19,11,16
layer_22,3,6,14,6,6,11,17,18,19,17,19,19,15,19,19,11
layer_23,0,0,3,0,3,0,3,1,5,0,21,19,17,19,15,17
