,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,46,45,33,37,12,48,13,37,11,20,14,11,62,28,12,38
layer_1,5,26,26,30,39,46,50,17,48,48,57,25,31,20,43,36
layer_2,5,32,42,55,47,51,98,49,52,44,43,32,47,49,41,49
layer_3,66,16,32,48,42,46,43,39,51,45,33,31,35,49,41,32
layer_4,68,61,21,61,48,40,57,56,52,21,66,32,26,35,27,22
layer_5,58,48,49,58,47,75,51,47,69,49,49,49,36,49,49,49
layer_6,55,33,17,69,45,45,58,35,50,49,39,49,49,24,49,51
layer_7,68,68,7,58,14,75,67,60,68,51,49,49,48,49,49,44
layer_8,69,3,65,48,57,52,50,38,52,52,49,49,49,49,49,50
layer_9,69,51,26,61,82,64,71,48,52,45,49,49,61,50,49,49
layer_10,51,90,57,57,63,47,57,52,32,47,52,49,48,49,48,49
layer_11,7,57,57,43,33,62,50,40,49,48,42,49,49,49,47,49
layer_12,67,72,51,54,53,46,51,43,49,42,49,50,49,49,49,49
layer_13,58,52,57,66,50,47,45,48,43,49,44,49,48,49,49,49
layer_14,56,47,52,52,52,58,54,52,53,47,49,49,42,53,45,42
layer_15,10,70,56,53,47,48,53,48,50,49,46,53,50,37,49,48
layer_16,69,31,55,51,52,60,45,49,43,50,49,49,49,50,49,48
layer_17,12,47,55,51,54,48,40,56,42,52,49,48,49,50,49,49
layer_18,45,20,54,51,57,53,40,41,48,44,49,54,49,49,46,49
layer_19,5,28,18,56,53,55,52,48,53,50,49,49,49,49,49,49
layer_20,6,35,16,33,39,44,49,46,50,49,51,49,48,49,49,50
layer_21,2,15,40,23,59,27,46,47,44,46,49,49,49,49,10,48
layer_22,2,15,18,10,17,15,37,15,47,37,41,47,27,49,49,23
layer_23,0,0,5,0,5,4,5,4,1,0,30,46,48,46,24,24
