,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,55.742718,43.07802,89.52733,11.6331215,56.866833,59.537285,29.974659,12.060928,39.531517,81.90598,55.372364,55.667046
layer_1,24.4667,16.174171,9.748425,30.131025,19.161425,39.805916,20.672832,17.673838,34.366688,6.5498705,20.529842,89.53461
layer_2,59.92993,0.29352817,65.648605,8.560112,34.656704,24.03834,19.719927,12.613115,22.36253,11.362489,23.899996,23.987244
layer_3,17.534016,34.41527,8.682963,27.85867,39.496384,22.367165,7.2021656,9.008967,39.66989,18.363583,14.8913555,17.963854
layer_4,20.192965,10.919784,33.66146,14.152141,13.0143175,38.19029,59.933323,3.3831604,0.8115189,8.04009,57.52203,7.099505
layer_5,11.916144,2.5720134,36.511753,37.07431,22.934225,4.089944,7.1933,20.90583,51.23468,13.153353,44.248608,24.043892
layer_6,28.24644,26.1378,2.9790483,14.499798,33.345234,55.476013,126.056656,9.6825485,6.603817,13.411554,8.340215,7.3844223
layer_7,16.69463,4.286847,20.109165,4.9112825,85.6091,0.41529322,5.8654413,22.507948,34.11645,70.659744,19.617922,8.006644
layer_8,2.6037984,2.5387287,26.922695,5.140637,0.39309454,0.4627619,5.7081017,21.400757,49.97391,28.331589,31.250187,29.180405
layer_9,5.450526,3.4226274,1.0314015,12.306164,3.4430861,85.264366,6.7914114,1.5615712,15.216061,2.2258792,4.0921793,2.668251
layer_10,1.5316939,1.4840964,3.309772,3.3652244,31.368078,29.03708,9.893839,33.127308,51.551903,6.7861347,7.412961,8.744325
layer_11,5.2145977,3.3005831,3.5333817,4.8098574,47.166878,4.4393015,3.7172306,2.0412395,6.433211,4.149631,22.858185,6.1701064
