,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,4,5,3,10,1,7,13,8,6,16,3,13,3,11,7,7
layer_1,26,8,9,7,18,10,1,7,12,9,16,11,18,17,9,10
layer_2,20,4,5,18,2,12,13,34,4,28,6,12,30,7,12,9
layer_3,9,9,9,9,9,24,9,11,9,9,9,9,9,9,9,10
layer_4,9,9,9,9,9,13,9,10,9,9,9,9,9,9,9,3
layer_5,21,9,11,9,10,12,14,9,9,9,9,9,9,9,9,9
layer_6,11,13,9,9,9,9,9,9,9,9,9,9,9,9,9,10
layer_7,10,15,9,9,9,9,9,9,9,9,9,12,9,8,9,9
layer_8,9,9,9,9,9,9,29,9,9,9,9,9,9,9,9,9
layer_9,10,9,9,9,8,13,9,9,9,11,9,9,9,9,9,9
layer_10,9,9,9,9,13,9,9,9,9,9,9,12,9,9,9,9
layer_11,9,9,9,9,14,17,8,9,9,9,8,38,9,9,9,9
layer_12,9,9,9,9,9,9,9,9,9,9,9,9,19,8,9,9
layer_13,11,9,9,9,9,7,9,9,9,9,9,9,11,9,9,9
layer_14,9,8,9,9,9,9,9,10,6,31,9,9,9,9,9,9
layer_15,9,10,9,6,9,9,9,9,9,9,9,9,9,16,9,9
layer_16,9,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9
layer_17,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_18,9,9,9,9,9,9,9,9,9,23,9,14,9,9,9,9
layer_19,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_20,9,9,9,9,8,9,9,9,9,9,9,9,9,9,48,9
layer_21,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_22,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_23,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_24,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
layer_25,9,10,9,9,9,9,9,9,9,9,9,9,9,10,9,9
layer_26,9,9,9,9,9,9,9,9,9,9,9,9,10,9,9,9
layer_27,8,9,5,15,9,9,9,9,9,9,9,9,9,9,9,9
