,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,10.787339,10.39036,10.388685,1.8570143,15.996343,15.89917,2.8825896,5.513804,1.1793475,15.865207,13.767832,15.611089
layer_1,4.6742406,4.2289577,2.3326795,7.1405935,5.1711245,2.5467846,5.154505,6.040797,10.875588,2.8683088,4.834566,9.225
layer_2,6.7338333,0.47561464,5.6646333,1.9051543,2.1645086,5.410394,5.971586,1.3980496,5.4394364,2.7324524,4.6994514,2.866284
layer_3,2.7421308,4.3281226,1.5989785,9.024457,3.1472332,3.0254786,1.9595549,1.070543,2.1021533,1.2494221,3.3672552,3.1191645
layer_4,4.351307,2.7209287,3.6900408,4.138811,1.72808,4.8125505,5.43189,1.1950413,0.3129249,1.7475309,3.4231231,1.0825543
layer_5,3.0075972,1.1579204,1.482837,5.98754,6.927294,1.3587776,1.3813189,2.4829378,4.6420293,1.9581418,4.1478066,4.3665853
layer_6,1.6751689,3.7048035,0.7951883,2.7053616,5.8058376,4.705709,4.348397,1.121905,2.0543532,2.0322006,2.3716526,1.9075421
layer_7,0.8592778,1.5533504,3.3055456,2.4466743,3.8000908,0.21943831,2.1433198,3.066638,6.714257,6.800506,4.902078,1.435634
layer_8,1.1727463,1.0391818,8.112352,1.1808932,0.5105725,0.27233702,2.376442,3.1447318,2.8633215,5.3447156,1.4504378,7.7840137
layer_9,1.6488678,1.3316923,0.59588253,2.0722551,1.5784341,4.797928,2.3180668,1.3889726,2.7399127,0.6429478,1.5966846,1.9160329
layer_10,0.93680346,1.4747396,1.0133933,1.8476022,1.6050955,3.3037407,1.9601121,8.1450205,2.125077,4.962272,0.8813375,2.7257655
layer_11,0.7039531,0.8015128,1.0223571,1.3385688,8.929384,1.0161617,0.7967211,0.73425055,1.4752532,1.0883636,3.892318,1.1974097
