,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,216,210,163,162,137,123,135,137,109,84,86,77,84,90,83,76
layer_1,223,210,161,125,134,106,87,84,74,77,74,74,77,88,77,85
layer_2,216,170,135,113,146,103,87,82,85,69,70,63,87,62,70,72
layer_3,158,197,171,134,126,67,84,88,98,63,71,70,77,56,79,65
layer_4,218,138,187,123,80,140,144,63,66,67,70,72,67,64,64,80
layer_5,214,191,158,117,103,74,56,57,63,64,56,56,55,54,54,65
layer_6,138,185,165,107,99,56,72,65,55,54,54,56,54,54,54,54
layer_7,214,149,207,87,95,175,78,59,78,64,63,63,63,54,54,54
layer_8,215,180,159,189,87,78,54,99,54,54,54,54,54,54,54,54
layer_9,198,97,96,128,111,68,74,54,55,54,54,54,55,54,54,54
layer_10,198,185,76,115,68,58,79,56,54,55,54,54,54,54,54,54
layer_11,195,95,111,57,54,81,54,57,55,54,54,54,54,54,54,54
layer_12,111,160,125,70,80,57,75,64,54,55,54,54,54,54,54,54
layer_13,171,105,84,71,74,55,55,57,59,54,56,54,54,54,54,54
layer_14,139,89,61,86,74,56,54,54,69,55,54,54,56,54,54,55
layer_15,155,167,70,56,55,56,67,54,55,54,63,54,54,55,54,54
layer_16,199,112,57,64,56,68,56,56,54,54,54,54,54,56,54,54
layer_17,205,140,76,70,72,61,63,75,56,57,64,54,54,55,54,55
layer_18,160,130,74,69,60,76,55,54,54,55,54,54,54,54,62,54
layer_19,146,136,103,80,54,92,77,56,56,54,54,55,56,54,54,56
layer_20,198,155,110,62,72,66,64,65,58,54,54,54,64,54,54,54
layer_21,164,198,121,89,56,59,61,57,70,54,54,54,54,54,100,74
layer_22,201,112,120,78,131,91,91,102,58,65,54,54,72,55,56,60
layer_23,175,130,170,142,87,116,94,99,73,94,68,63,58,65,74,73
