,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,7,7,94,0,0,0,89,86,33,3,3,2,0,24,155,0
layer_1,5,0,0,0,0,0,6,55,0,0,0,0,2,22,39,0
layer_2,7,10,11,27,1,41,128,0,2,0,0,0,1,9,2,0
layer_3,1,2,1,0,0,1,0,0,0,0,0,47,0,0,99,31
layer_4,28,0,36,0,3,1,0,2,157,0,0,15,0,0,5,2
layer_5,0,0,0,2,60,3,28,0,0,13,0,0,5,0,0,0
layer_6,2,0,1,0,10,28,3,0,2,5,0,4,30,0,60,55
layer_7,0,0,0,7,1,84,0,0,1,23,0,0,0,1,6,7
layer_8,44,0,9,2,0,0,0,3,6,0,1,20,7,0,0,0
layer_9,15,14,0,0,1,0,1,11,0,0,0,2,1,10,0,0
layer_10,1,8,1,6,161,16,0,0,12,4,34,7,6,0,0,4
layer_11,3,8,0,0,67,0,1,9,4,0,3,0,0,28,0,0
layer_12,11,3,14,15,47,25,1,0,0,0,0,0,4,2,0,0
layer_13,4,9,1,14,0,0,0,0,31,0,0,6,0,0,55,0
layer_14,2,3,16,0,13,0,12,10,2,0,59,84,1,0,0,4
layer_15,31,99,0,0,11,2,58,22,3,21,0,2,28,0,17,0
layer_16,91,22,14,3,36,11,0,11,0,21,1,3,0,0,0,0
layer_17,0,1,11,16,0,0,19,0,0,0,2,1,2,0,0,8
layer_18,0,2,1,5,0,1,11,7,0,21,0,42,26,0,7,3
layer_19,6,19,8,55,14,7,1,7,1,2,0,0,0,18,21,1
layer_20,86,58,4,2,3,0,3,1,1,3,1,1,8,2,9,12
layer_21,22,0,2,12,6,12,1,5,10,1,7,2,5,7,15,55
layer_22,2,32,100,35,0,3,17,0,0,60,12,6,2,10,53,44
layer_23,0,1,0,0,8,1,25,44,0,0,21,3,2,2,4,1
layer_24,0,0,110,65,11,50,13,27,0,0,0,0,0,0,7,15
layer_25,0,4,1,11,35,70,1,21,12,39,4,0,0,0,23,0
layer_26,1,0,10,10,4,4,15,8,0,76,2,2,0,34,0,6
layer_27,4,0,159,8,22,0,20,120,7,13,0,0,4,0,0,35
layer_28,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
layer_29,0,1,0,0,0,21,3,2,0,0,7,43,3,0,0,1
layer_30,0,0,0,0,0,0,24,0,0,0,2,24,0,0,4,14
layer_31,10,1,2,27,11,37,0,0,7,0,6,0,0,0,1,0
layer_32,0,0,0,0,0,0,0,2,25,26,3,22,6,3,0,0
layer_33,0,0,0,0,18,0,0,5,0,5,0,1,0,4,0,1
layer_34,0,0,0,0,0,0,0,0,0,13,22,0,0,0,0,0
layer_35,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0
layer_36,9,4,0,0,0,6,0,0,0,4,0,0,0,0,23,0
layer_37,1,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0
layer_38,0,18,0,0,3,12,0,0,0,11,0,0,0,0,19,0
layer_39,0,1,9,0,12,0,0,0,0,0,0,1,0,0,0,0
layer_40,0,0,0,17,0,0,8,0,0,0,5,0,0,0,0,0
layer_41,12,0,0,0,3,2,0,0,0,0,4,0,0,0,0,0
