,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,8.0,8.0,3.0,2.0,14.0,9.0,7.0,6.0,53.0,1.0,55.0,18.0
layer_1,0.0,40.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0
layer_2,56.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,56.0,0.0,0.0
layer_3,0.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,0.0,35.0,3.0,0.0
layer_4,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,24.0
layer_5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0
layer_6,0.0,0.0,0.0,0.0,3.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0
layer_7,0.0,0.0,34.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,49.0,1.0
layer_8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0
layer_9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_10,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
layer_11,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
