,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0,0,1,1,2,7,9,4,2,9,1,17,6,6,0,4
layer_1,0,1,1,1,1,2,1,14,5,5,8,6,6,8,5,5
layer_2,0,0,0,2,1,1,2,14,2,0,2,5,2,4,1,4
layer_3,0,0,2,1,7,9,0,10,3,0,3,3,3,6,3,4
layer_4,0,10,0,2,5,5,13,6,8,7,7,2,4,3,5,3
layer_5,2,4,1,9,9,11,12,12,10,12,18,12,12,12,12,12
layer_6,0,9,3,11,14,12,12,9,11,12,13,12,11,12,12,12
layer_7,0,8,0,11,0,5,12,13,9,12,14,11,12,12,12,12
layer_8,0,1,7,12,19,9,12,10,11,12,12,12,12,12,12,12
layer_9,0,3,7,12,9,11,14,12,11,12,12,12,13,11,12,12
layer_10,6,4,11,12,12,12,14,9,12,12,12,15,12,12,12,12
layer_11,0,13,4,11,12,13,9,9,12,12,12,12,12,12,11,12
layer_12,4,6,15,7,12,12,11,11,12,12,12,12,12,12,12,12
layer_13,4,3,8,10,12,11,11,12,11,12,12,12,12,12,12,12
layer_14,10,10,10,10,11,12,12,10,12,11,12,12,12,12,12,12
layer_15,0,6,10,11,11,12,12,10,11,13,11,12,12,12,12,12
layer_16,0,2,9,12,12,12,12,11,12,12,12,12,12,12,12,12
layer_17,2,8,12,11,10,12,12,10,11,12,12,12,11,11,12,12
layer_18,13,5,9,11,12,11,10,12,10,11,12,11,12,12,12,12
layer_19,1,10,5,11,12,12,12,12,12,12,12,12,11,12,12,12
layer_20,1,4,10,8,11,9,9,12,13,12,11,12,11,12,12,12
layer_21,3,0,13,13,13,12,12,12,11,11,12,12,12,12,4,10
layer_22,1,7,9,10,1,15,11,2,12,11,11,12,0,12,11,10
layer_23,2,6,2,10,8,14,7,7,9,5,9,10,10,11,13,9
