,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,37,51,39,29,43,49,42,47,34,27,43,28,56,42,48,41
layer_1,40,30,53,49,37,34,45,32,38,48,47,46,36,18,44,36
layer_2,35,55,62,33,46,52,56,47,49,59,40,47,34,57,36,36
layer_3,31,38,32,25,31,32,31,31,31,31,31,31,29,32,31,31
layer_4,31,31,31,31,31,36,31,31,31,31,31,34,31,31,31,26
layer_5,37,31,34,31,31,32,35,31,30,31,31,31,31,31,31,31
layer_6,36,31,31,31,28,31,31,30,38,31,31,31,31,31,31,25
layer_7,31,31,31,31,31,31,31,31,31,31,31,35,34,31,32,31
layer_8,30,31,29,29,31,31,25,31,31,31,31,26,31,31,31,31
layer_9,31,31,36,31,33,40,31,32,31,30,24,31,31,32,31,26
layer_10,31,31,31,37,33,31,31,31,31,32,31,34,31,31,29,31
layer_11,31,31,32,29,27,32,31,26,31,29,31,22,32,32,33,35
layer_12,32,31,31,31,31,31,31,22,31,31,31,30,41,33,33,31
layer_13,32,31,27,31,31,31,31,31,31,31,31,31,31,32,34,30
layer_14,32,31,32,31,31,31,31,31,32,37,31,29,31,31,31,31
layer_15,31,32,31,31,29,31,32,31,31,31,31,31,31,37,37,31
layer_16,30,23,32,33,31,31,31,31,31,31,32,31,31,31,31,30
layer_17,31,31,26,27,31,31,31,31,31,35,31,32,28,31,31,31
layer_18,29,31,31,31,26,31,32,31,31,33,31,31,31,31,27,31
layer_19,35,29,33,32,32,31,31,30,31,31,31,31,29,31,29,31
layer_20,30,31,30,33,31,31,31,31,28,31,23,35,31,30,32,29
layer_21,32,31,29,31,31,33,31,31,31,27,27,27,31,31,31,26
layer_22,31,27,29,31,31,31,31,31,31,31,31,31,31,31,32,36
layer_23,31,33,31,31,33,29,29,31,31,31,32,31,26,31,31,31
layer_24,31,31,38,31,31,31,31,29,32,31,30,31,31,34,29,30
layer_25,31,29,31,29,32,31,32,30,32,31,26,31,32,33,31,31
layer_26,32,32,30,31,31,30,31,31,32,31,30,31,32,31,33,31
layer_27,31,30,31,32,30,30,31,33,31,31,31,31,31,35,31,31
