,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,139,60,131,356,79,91,574,76,29,425,140,86
layer_1,69,60,488,39,433,241,56,87,0,1,3,0
layer_2,1,25,118,260,71,26,18,414,2,0,1,267
layer_3,5,197,1,142,49,9,10,10,154,31,293,6
layer_4,0,0,136,438,134,8,1,145,40,101,193,0
layer_5,9,107,1,103,22,0,55,21,218,1,488,3
layer_6,147,0,7,30,5,19,0,357,169,487,67,25
layer_7,0,5,3,43,1,17,0,1,28,7,12,112
layer_8,4,49,0,106,34,1,33,0,9,2,1,1
layer_9,11,0,2,1,5,2,0,4,3,64,239,1
layer_10,267,0,24,146,7,0,7,0,16,7,14,20
layer_11,0,128,0,83,91,0,5,156,116,0,98,143
