,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,54,1,106,4,27,14,38,215,120,14,64,3
layer_1,12,115,254,1,131,9,93,0,0,180,76,11
layer_2,1,0,274,4,0,66,0,104,14,133,1,0
layer_3,159,0,31,50,11,0,13,1,1,135,6,16
layer_4,175,175,0,247,97,39,191,72,101,176,55,41
layer_5,0,0,0,4,0,0,0,2,0,0,56,15
layer_6,0,83,9,69,1,0,0,0,18,238,70,8
layer_7,21,10,0,33,11,4,18,3,0,0,0,0
layer_8,0,7,0,0,158,35,3,3,209,0,32,54
layer_9,0,17,0,15,0,49,2,3,205,0,0,3
layer_10,10,1,264,61,72,152,0,0,171,57,34,82
layer_11,89,321,260,8,317,6,8,2,181,1,30,259
