,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,44,1,58,26,20,0,1,131,135,1,38,0
layer_1,0,58,149,0,101,29,15,0,13,42,4,53
layer_2,0,0,168,5,0,19,0,92,4,120,1,2
layer_3,171,0,48,113,0,0,8,1,0,98,0,7
layer_4,46,154,0,151,73,52,89,98,114,129,25,92
layer_5,0,0,0,8,0,0,0,0,0,0,155,84
layer_6,0,54,3,67,0,0,0,0,5,185,159,0
layer_7,12,38,0,95,4,21,14,22,0,0,8,0
layer_8,0,1,1,0,50,40,0,1,56,0,137,27
layer_9,0,17,0,22,0,29,11,3,139,0,0,17
layer_10,15,0,163,32,14,129,2,0,57,186,29,82
layer_11,60,256,184,1,167,1,18,4,92,0,63,182
