,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,126.0,102.0,1.0,55.0,896.0,74.0,235.0,350.0,17.0,757.0,1.0,34.0
layer_1,106.0,0.0,21.0,68.0,2.0,76.0,191.0,8.0,3.0,0.0,703.0,0.0
layer_2,9.0,10.0,225.0,845.0,25.0,71.0,47.0,11.0,0.0,0.0,40.0,0.0
layer_3,13.0,6.0,28.0,365.0,0.0,0.0,0.0,6.0,5.0,825.0,201.0,3.0
layer_4,2.0,10.0,6.0,0.0,84.0,46.0,6.0,364.0,0.0,45.0,67.0,148.0
layer_5,3.0,0.0,0.0,368.0,58.0,337.0,9.0,0.0,1.0,26.0,0.0,0.0
layer_6,187.0,0.0,1.0,0.0,61.0,0.0,638.0,5.0,0.0,0.0,262.0,10.0
layer_7,120.0,7.0,164.0,45.0,235.0,200.0,116.0,347.0,572.0,637.0,5.0,0.0
layer_8,38.0,233.0,16.0,238.0,0.0,0.0,7.0,21.0,14.0,401.0,3.0,114.0
layer_9,191.0,2.0,16.0,522.0,38.0,1.0,130.0,93.0,107.0,141.0,23.0,23.0
layer_10,37.0,1.0,53.0,226.0,131.0,35.0,1.0,119.0,2.0,190.0,9.0,2.0
layer_11,57.0,15.0,18.0,118.0,5.0,535.0,22.0,17.0,5.0,184.0,1.0,216.0
