,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,14.0,0.0,5.0,0.0,0.0,0.0,6.0,26.0,15.0,7.0,2.0,2.0
layer_1,18.0,27.0,9.0,4.0,6.0,15.0,6.0,4.0,4.0,4.0,5.0,0.0
layer_2,138.0,4.0,18.0,40.0,9.0,43.0,8.0,5.0,24.0,8.0,6.0,4.0
layer_3,4.0,8.0,71.0,7.0,4.0,4.0,19.0,28.0,89.0,4.0,4.0,15.0
layer_4,5.0,17.0,4.0,6.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,21.0
layer_5,5.0,4.0,6.0,4.0,14.0,5.0,15.0,4.0,6.0,4.0,4.0,4.0
layer_6,18.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,7.0,5.0,4.0,6.0
layer_7,76.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,4.0,5.0
layer_8,4.0,4.0,4.0,4.0,4.0,4.0,7.0,10.0,4.0,4.0,4.0,4.0
layer_9,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0
layer_10,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,8.0,4.0,4.0
layer_11,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,4.0,4.0,4.0
