,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,57,30,99,0,0,0,121,136,23,42,26,26,7,102,179,0
layer_1,2,0,1,0,0,0,17,7,0,0,2,0,0,0,3,0
layer_2,3,6,7,1,15,18,15,0,3,4,1,4,5,18,6,0
layer_3,8,3,4,0,4,51,0,0,0,4,0,34,0,4,126,42
layer_4,22,0,13,0,4,24,1,0,88,4,6,41,0,7,4,23
layer_5,0,0,0,21,43,21,50,0,0,27,0,1,26,2,5,0
layer_6,9,0,22,1,32,43,1,0,2,24,0,41,141,0,29,165
layer_7,0,0,120,10,5,103,0,1,3,82,0,0,0,13,10,12
layer_8,157,0,40,28,1,0,0,2,34,0,12,31,75,1,0,1
layer_9,20,26,0,0,13,0,4,170,3,4,1,6,0,41,1,0
layer_10,1,6,44,23,201,63,3,5,103,7,84,9,25,0,0,21
layer_11,37,28,1,1,61,0,4,32,19,5,7,0,0,63,1,0
layer_12,48,10,61,56,79,83,3,0,0,2,0,0,7,11,0,1
layer_13,13,12,1,8,1,2,0,0,51,0,13,121,1,5,167,0
layer_14,13,4,25,0,47,1,106,6,1,2,124,193,5,0,0,7
layer_15,58,114,1,0,42,6,150,59,11,40,0,9,64,3,34,0
layer_16,144,23,34,10,83,80,0,20,0,56,2,9,0,1,5,0
layer_17,0,2,34,34,0,0,67,2,0,0,4,2,3,0,9,27
layer_18,1,1,3,16,0,16,25,18,1,94,0,88,55,0,16,14
layer_19,14,93,22,100,85,21,1,18,2,2,0,0,0,59,34,4
layer_20,177,133,22,15,15,1,7,3,11,31,7,1,16,20,16,36
layer_21,53,0,16,10,12,17,0,22,43,2,20,13,18,12,66,92
layer_22,1,99,143,54,0,16,40,0,0,141,69,10,13,29,140,133
layer_23,4,27,7,0,9,0,143,200,0,0,23,3,5,5,13,4
layer_24,0,0,204,173,37,142,36,42,0,0,0,0,0,0,36,33
layer_25,0,12,2,36,99,144,8,28,24,80,18,0,0,0,112,1
layer_26,0,4,5,19,31,5,15,20,4,165,5,8,1,93,2,11
layer_27,19,0,124,15,93,0,35,96,13,48,0,0,14,0,3,84
layer_28,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0
layer_29,0,0,0,0,0,7,10,0,0,0,71,61,60,0,0,13
layer_30,3,0,0,0,0,2,53,0,0,0,12,51,0,0,6,29
layer_31,15,4,3,38,4,2,0,0,43,1,15,3,1,0,0,0
layer_32,0,0,0,0,0,0,0,0,104,1,1,12,13,0,0,0
layer_33,0,0,0,0,83,0,0,8,20,21,5,0,0,2,0,0
layer_34,0,0,0,0,26,40,0,0,0,4,14,3,0,0,0,0
layer_35,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0
layer_36,0,0,5,0,0,2,0,0,0,3,2,0,0,0,62,0
layer_37,0,0,0,0,4,59,0,0,0,8,0,0,2,0,0,0
layer_38,0,5,0,0,1,13,0,0,0,4,9,0,0,0,31,0
layer_39,8,0,11,0,3,0,0,3,0,0,0,9,0,9,0,0
layer_40,1,0,0,28,0,0,7,2,0,0,7,0,0,0,0,0
layer_41,2,0,0,0,8,6,0,0,0,0,7,0,0,0,0,0
