,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0091743115,0.10091743,0.04587156,0.018348623,0.0,0.04587156,0.018348623,0.0091743115,0.18348624,0.0,0.036697246,0.036697246,0.06422018,0.0,0.055045873,0.027522936
1,0.0,0.018348623,0.0,0.06422018,0.0,0.055045873,0.0091743115,0.036697246,0.0,0.0091743115,0.018348623,0.0,0.036697246,0.036697246,0.0,0.0
2,0.0091743115,0.0091743115,0.06422018,0.0,0.12844037,0.0091743115,0.08256881,0.018348623,0.018348623,0.036697246,0.13761468,0.0,0.0091743115,0.0,0.027522936,0.0091743115
3,0.036697246,0.04587156,0.04587156,0.036697246,0.036697246,0.0,0.055045873,0.04587156,0.04587156,0.04587156,0.04587156,0.055045873,0.06422018,0.09174312,0.04587156,0.036697246
4,0.04587156,0.04587156,0.04587156,0.055045873,0.04587156,0.027522936,0.055045873,0.036697246,0.055045873,0.055045873,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156
5,0.027522936,0.04587156,0.04587156,0.04587156,0.04587156,0.018348623,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.06422018,0.04587156,0.04587156,0.055045873
6,0.036697246,0.04587156,0.06422018,0.055045873,0.08256881,0.055045873,0.04587156,0.055045873,0.04587156,0.04587156,0.055045873,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156
7,0.036697246,0.036697246,0.055045873,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.036697246,0.06422018,0.055045873,0.036697246,0.04587156,0.04587156,0.036697246,0.04587156
8,0.04587156,0.055045873,0.04587156,0.06422018,0.055045873,0.04587156,0.027522936,0.06422018,0.04587156,0.04587156,0.04587156,0.027522936,0.055045873,0.04587156,0.04587156,0.04587156
9,0.06422018,0.04587156,0.08256881,0.04587156,0.036697246,0.036697246,0.04587156,0.036697246,0.04587156,0.055045873,0.036697246,0.027522936,0.04587156,0.036697246,0.04587156,0.04587156
10,0.04587156,0.04587156,0.036697246,0.055045873,0.036697246,0.04587156,0.04587156,0.055045873,0.04587156,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156
11,0.04587156,0.036697246,0.036697246,0.04587156,0.018348623,0.027522936,0.04587156,0.04587156,0.055045873,0.055045873,0.04587156,0.036697246,0.036697246,0.04587156,0.04587156,0.04587156
12,0.04587156,0.04587156,0.06422018,0.04587156,0.04587156,0.04587156,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156,0.036697246,0.055045873,0.04587156,0.04587156
13,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.055045873,0.04587156,0.055045873,0.04587156,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156
14,0.06422018,0.04587156,0.04587156,0.036697246,0.04587156,0.04587156,0.055045873,0.036697246,0.04587156,0.04587156,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.055045873
15,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.036697246,0.055045873,0.04587156,0.04587156,0.055045873,0.04587156,0.04587156,0.04587156,0.036697246,0.04587156
16,0.055045873,0.04587156,0.036697246,0.036697246,0.04587156,0.04587156,0.055045873,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.055045873,0.055045873
17,0.04587156,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156
18,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.06422018,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.055045873
19,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.06422018,0.04587156,0.04587156,0.04587156,0.027522936,0.055045873,0.04587156,0.036697246,0.036697246
20,0.06422018,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.018348623,0.04587156,0.04587156,0.0091743115,0.04587156
21,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.055045873,0.04587156,0.04587156
22,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.06422018,0.04587156
23,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.027522936,0.04587156,0.04587156,0.04587156,0.055045873,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.055045873
24,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.07339449,0.04587156,0.036697246,0.04587156,0.055045873,0.055045873,0.04587156,0.04587156,0.04587156,0.036697246
25,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156
26,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.08256881,0.04587156,0.06422018,0.04587156
27,0.04587156,0.04587156,0.04587156,0.036697246,0.04587156,0.036697246,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156,0.04587156
