,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,14.700203,0.8333167,14.919784,1.0777969,7.1663604,0.8875586,14.53899,19.860716,14.830938,15.210221,11.012718,13.503364
layer_1,20.356974,17.540564,16.056206,13.562531,15.083092,14.935914,13.731692,14.914113,14.007963,13.539193,16.840027,2.2974133
layer_2,17.448795,14.671655,19.524412,16.191809,17.275654,19.2985,14.396845,15.7587805,19.920658,22.76864,16.95231,13.719706
layer_3,9.866962,14.230694,14.873761,13.75243,13.005438,13.078594,16.086344,23.560162,18.063122,14.946196,12.903387,15.371367
layer_4,12.375622,14.776921,12.360863,17.326117,11.096459,13.442982,17.321997,10.991068,14.527683,14.374553,11.075546,19.67986
layer_5,12.655819,11.001097,14.6806965,13.997071,14.822405,11.404138,11.769085,11.375526,11.967164,11.909654,11.718708,11.498603
layer_6,14.972405,11.707689,11.885968,12.366844,15.580474,14.02732,11.498036,13.42386,14.822179,11.235392,12.096851,12.574253
layer_7,17.824305,11.303813,10.995931,12.22919,12.010991,12.188114,11.850537,11.462381,11.829293,11.59804,11.3670225,11.623827
layer_8,11.745419,11.216045,12.066736,11.346546,11.209187,13.179019,14.883359,13.947139,11.417337,11.365704,12.182763,13.765905
layer_9,11.590722,11.049243,11.207464,14.307589,11.587247,11.229676,11.242502,11.546097,17.154867,11.001422,11.360703,11.264273
layer_10,13.517908,11.313125,11.875504,11.2730055,12.678104,12.551836,11.137479,11.814598,11.37744,12.971307,12.34997,11.606382
layer_11,12.732519,12.376954,12.320049,12.581843,11.916914,12.604129,12.468279,12.085193,14.451294,11.990187,12.588998,12.493657
