,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,131.0,111.0,155.0,108.0,131.0,87.0,102.0,97.0,86.0,142.0,123.0,113.0,124.0,98.0,117.0,90.0,116.0,90.0,70.0,124.0,125.0,95.0,104.0,118.0,86.0,114.0,162.0,150.0,70.0,79.0,118.0,104.0,120.0,179.0,90.0,144.0,111.0,141.0,164.0,158.0,94.0,108.0,220.0,119.0,111.0,144.0,101.0,73.0,182.0,168.0,121.0,120.0,149.0,136.0,134.0,105.0,164.0,110.0,91.0,89.0,118.0,126.0,144.0,155.0,95.0,113.0,104.0,88.0,195.0,71.0,69.0
layer_1,78.0,83.0,75.0,81.0,73.0,67.0,73.0,148.0,48.0,103.0,70.0,86.0,82.0,77.0,101.0,77.0,96.0,75.0,110.0,68.0,95.0,57.0,73.0,72.0,79.0,89.0,73.0,78.0,113.0,67.0,72.0,70.0,138.0,72.0,119.0,75.0,77.0,116.0,86.0,79.0,88.0,72.0,88.0,97.0,79.0,77.0,55.0,87.0,196.0,71.0,109.0,95.0,88.0,57.0,85.0,76.0,61.0,86.0,84.0,63.0,66.0,77.0,74.0,98.0,84.0,77.0,79.0,76.0,83.0,102.0,82.0
layer_2,73.0,87.0,131.0,105.0,127.0,182.0,68.0,106.0,111.0,66.0,156.0,82.0,148.0,85.0,71.0,58.0,95.0,76.0,50.0,97.0,92.0,84.0,80.0,107.0,98.0,105.0,82.0,128.0,78.0,63.0,60.0,89.0,60.0,70.0,87.0,103.0,47.0,67.0,141.0,63.0,118.0,50.0,71.0,77.0,91.0,133.0,92.0,68.0,60.0,62.0,55.0,183.0,346.0,57.0,67.0,147.0,64.0,88.0,57.0,67.0,66.0,73.0,73.0,119.0,71.0,75.0,93.0,52.0,74.0,69.0,65.0
layer_3,48.0,49.0,54.0,73.0,118.0,159.0,54.0,50.0,50.0,262.0,88.0,46.0,57.0,73.0,194.0,71.0,75.0,49.0,52.0,56.0,53.0,61.0,65.0,57.0,65.0,71.0,251.0,98.0,51.0,68.0,83.0,79.0,62.0,53.0,53.0,67.0,96.0,49.0,121.0,33.0,52.0,74.0,47.0,90.0,61.0,44.0,50.0,48.0,163.0,50.0,70.0,80.0,54.0,81.0,89.0,45.0,67.0,72.0,56.0,57.0,181.0,59.0,75.0,55.0,52.0,52.0,66.0,130.0,150.0,78.0,61.0
layer_4,58.0,61.0,58.0,66.0,94.0,58.0,59.0,93.0,68.0,58.0,58.0,81.0,58.0,60.0,58.0,59.0,58.0,60.0,58.0,58.0,58.0,58.0,56.0,58.0,57.0,58.0,58.0,135.0,58.0,58.0,92.0,58.0,58.0,58.0,60.0,55.0,58.0,58.0,58.0,63.0,61.0,58.0,59.0,83.0,61.0,67.0,55.0,59.0,58.0,56.0,56.0,59.0,59.0,60.0,62.0,57.0,58.0,57.0,58.0,58.0,60.0,56.0,58.0,58.0,61.0,58.0,66.0,56.0,55.0,58.0,59.0
layer_5,58.0,58.0,58.0,58.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,61.0,58.0,58.0,58.0,59.0,197.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,68.0,62.0,58.0,58.0,58.0,86.0,60.0,58.0,63.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,75.0,58.0,70.0,58.0,58.0,59.0,71.0,56.0,58.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,58.0,61.0,58.0,58.0
layer_6,54.0,58.0,56.0,58.0,58.0,64.0,101.0,57.0,60.0,59.0,65.0,59.0,58.0,58.0,58.0,58.0,58.0,57.0,58.0,52.0,58.0,58.0,57.0,66.0,54.0,66.0,70.0,58.0,58.0,58.0,44.0,57.0,75.0,62.0,58.0,67.0,56.0,58.0,58.0,66.0,68.0,58.0,57.0,58.0,58.0,113.0,58.0,60.0,114.0,45.0,66.0,58.0,65.0,63.0,72.0,77.0,57.0,64.0,58.0,94.0,58.0,71.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,80.0
layer_7,58.0,61.0,56.0,63.0,58.0,58.0,58.0,58.0,58.0,57.0,57.0,59.0,58.0,89.0,229.0,56.0,58.0,61.0,58.0,52.0,55.0,57.0,58.0,56.0,58.0,58.0,58.0,58.0,57.0,59.0,58.0,58.0,58.0,61.0,59.0,58.0,65.0,59.0,59.0,58.0,58.0,59.0,58.0,60.0,66.0,117.0,60.0,82.0,59.0,58.0,58.0,121.0,58.0,47.0,58.0,70.0,58.0,70.0,58.0,56.0,62.0,58.0,58.0,72.0,65.0,58.0,57.0,58.0,58.0,58.0,58.0
layer_8,53.0,88.0,55.0,58.0,84.0,55.0,64.0,90.0,63.0,59.0,62.0,54.0,59.0,59.0,59.0,58.0,58.0,204.0,66.0,59.0,64.0,59.0,58.0,60.0,58.0,58.0,60.0,68.0,118.0,59.0,63.0,69.0,53.0,61.0,74.0,79.0,59.0,173.0,58.0,70.0,68.0,58.0,58.0,61.0,57.0,58.0,55.0,61.0,59.0,74.0,57.0,60.0,45.0,68.0,58.0,122.0,58.0,58.0,91.0,76.0,62.0,59.0,80.0,62.0,58.0,57.0,131.0,57.0,59.0,64.0,58.0
layer_9,99.0,57.0,59.0,61.0,58.0,72.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,49.0,58.0,58.0,62.0,58.0,58.0,58.0,92.0,72.0,58.0,63.0,55.0,58.0,58.0,69.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,57.0,63.0,58.0,58.0,58.0,54.0,57.0,58.0,72.0,58.0,58.0,65.0,57.0,58.0,58.0,72.0,62.0,58.0,58.0,59.0,58.0,58.0,48.0,52.0,58.0,60.0,58.0,58.0,58.0,58.0,58.0,76.0
layer_10,59.0,61.0,57.0,77.0,58.0,58.0,59.0,57.0,63.0,58.0,58.0,60.0,58.0,58.0,58.0,58.0,87.0,58.0,58.0,52.0,62.0,58.0,59.0,58.0,58.0,91.0,59.0,58.0,68.0,58.0,89.0,75.0,61.0,122.0,69.0,60.0,68.0,59.0,58.0,58.0,59.0,55.0,58.0,57.0,58.0,58.0,59.0,58.0,63.0,56.0,58.0,68.0,59.0,59.0,58.0,58.0,55.0,58.0,56.0,57.0,60.0,59.0,60.0,58.0,58.0,66.0,59.0,82.0,56.0,58.0,59.0
layer_11,62.0,67.0,53.0,58.0,56.0,59.0,58.0,58.0,68.0,58.0,67.0,58.0,59.0,65.0,55.0,45.0,61.0,75.0,55.0,58.0,61.0,57.0,57.0,79.0,60.0,57.0,62.0,58.0,57.0,65.0,59.0,58.0,58.0,77.0,65.0,58.0,58.0,99.0,58.0,58.0,59.0,80.0,58.0,59.0,58.0,83.0,59.0,59.0,55.0,61.0,51.0,131.0,112.0,58.0,58.0,58.0,64.0,58.0,66.0,62.0,58.0,70.0,61.0,56.0,55.0,58.0,81.0,61.0,62.0,65.0,58.0
layer_12,58.0,60.0,60.0,58.0,116.0,58.0,57.0,72.0,58.0,58.0,58.0,60.0,52.0,58.0,58.0,58.0,58.0,61.0,72.0,56.0,60.0,56.0,60.0,61.0,58.0,58.0,58.0,57.0,106.0,58.0,53.0,60.0,58.0,58.0,76.0,61.0,58.0,58.0,58.0,59.0,58.0,60.0,56.0,57.0,58.0,58.0,59.0,58.0,63.0,59.0,58.0,72.0,74.0,58.0,57.0,60.0,58.0,62.0,65.0,58.0,57.0,65.0,60.0,58.0,68.0,58.0,58.0,63.0,55.0,58.0,62.0
