,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,7,0,16,0,1,1,2,1,2,0,5,3
layer_1,0,46,66,0,0,4,13,0,0,41,6,0
layer_2,5,0,1,13,0,18,0,0,4,44,0,0
layer_3,1,0,0,3,1,1,21,0,2,0,1,2
layer_4,53,7,1,1,65,65,88,3,39,49,21,3
layer_5,0,0,0,3,2,2,0,0,1,1,7,15
layer_6,0,1,11,80,0,2,0,0,5,1,9,4
layer_7,2,0,0,34,1,7,4,0,0,0,0,0
layer_8,0,5,2,0,17,17,0,1,5,0,8,9
layer_9,0,26,1,0,0,24,0,1,86,0,1,9
layer_10,2,0,12,26,3,9,2,0,42,6,0,12
layer_11,18,27,14,5,56,2,5,3,54,0,11,1
