,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,25,22,29,26,13,24,14,19,5,19,9,17,11,12,3,14
layer_1,10,24,12,12,13,7,12,14,9,12,9,6,5,8,10,6
layer_2,20,40,28,14,9,5,5,5,9,6,11,7,7,4,8,6
layer_3,39,22,37,29,11,9,7,8,8,7,7,2,5,7,10,2
layer_4,22,52,8,46,19,32,34,5,5,3,6,3,6,6,11,7
layer_5,33,29,47,23,17,5,6,5,8,6,5,5,5,5,5,4
layer_6,37,41,63,22,17,4,15,5,5,5,5,5,5,5,5,5
layer_7,21,32,7,23,12,37,32,8,13,7,7,7,5,5,5,5
layer_8,32,4,38,33,10,7,5,4,10,6,5,5,5,5,5,5
layer_9,34,38,1,23,14,10,13,6,5,5,5,5,5,5,5,5
layer_10,31,26,10,32,13,10,11,5,5,5,5,5,5,5,5,5
layer_11,22,23,19,24,5,8,5,7,5,5,5,5,5,5,5,5
layer_12,31,29,10,21,7,6,5,13,5,5,5,5,5,5,5,5
layer_13,37,20,8,17,7,6,5,5,7,6,5,5,5,5,5,5
layer_14,24,28,16,13,5,11,5,5,6,5,5,5,5,5,5,5
layer_15,23,31,11,8,5,5,18,5,5,5,5,5,5,6,5,5
layer_16,34,22,5,15,5,7,5,5,5,5,5,5,5,5,5,5
layer_17,29,21,21,11,8,5,10,11,5,5,5,5,5,5,5,5
layer_18,23,24,16,11,10,8,6,5,5,5,5,5,5,5,5,5
layer_19,27,22,38,13,10,11,26,6,5,5,5,5,5,5,4,5
layer_20,19,34,22,6,11,9,11,9,8,5,8,5,7,5,5,5
layer_21,9,29,13,16,8,8,15,5,8,5,5,5,5,5,11,5
layer_22,28,25,25,10,19,29,11,8,5,6,5,5,10,5,7,6
layer_23,16,38,24,32,15,34,21,14,5,16,12,17,14,7,11,14
