,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,271,169,198,108,43,84,32,53,41,82,48,49,78,44,15,28
layer_1,173,255,223,170,190,112,127,66,64,72,74,71,63,41,86,90
layer_2,100,200,205,158,113,111,117,55,67,69,63,50,80,62,86,70
layer_3,129,112,165,250,106,49,132,50,78,63,79,50,74,42,63,30
layer_4,246,140,16,98,128,107,54,59,60,81,50,77,52,63,52,103
layer_5,263,122,123,73,81,45,44,44,48,43,45,44,44,44,44,44
layer_6,137,179,80,59,66,32,53,45,44,44,44,44,44,44,44,44
layer_7,289,142,67,76,39,143,50,44,55,42,44,43,44,44,44,40
layer_8,316,39,97,77,52,56,44,47,46,44,46,44,44,44,44,44
layer_9,284,124,23,77,56,58,47,44,44,44,44,44,44,44,44,44
layer_10,133,167,56,81,57,44,46,44,44,44,44,44,44,44,44,44
layer_11,168,110,104,67,44,46,44,44,44,44,44,44,44,44,44,44
layer_12,142,157,53,80,55,50,45,46,44,45,44,44,44,44,44,44
layer_13,183,173,56,69,44,44,44,46,44,44,44,44,44,44,44,44
layer_14,89,181,53,57,55,64,44,44,44,44,44,44,46,44,44,46
layer_15,131,209,64,63,48,44,60,44,44,44,44,45,44,44,44,44
layer_16,277,131,44,65,47,63,44,44,44,44,44,44,44,44,44,44
layer_17,180,118,66,46,52,45,54,66,44,44,46,44,44,44,44,45
layer_18,150,106,64,78,51,50,44,45,45,44,44,44,44,44,45,44
layer_19,79,72,94,43,45,70,81,44,44,44,44,44,45,44,47,45
layer_20,113,103,69,43,49,66,63,42,44,44,47,44,45,44,44,44
layer_21,45,251,46,62,50,23,46,45,47,45,44,44,44,44,16,40
layer_22,73,63,23,42,146,49,60,35,44,44,44,44,67,44,54,39
layer_23,91,28,150,63,39,66,66,47,16,36,63,50,45,33,36,41
