,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,65,114,93,92,179,53,45,71,507,45,164,117
layer_1,56,50,63,51,76,340,393,60,54,47,143,23
layer_2,63,44,99,84,110,42,6,47,37,48,48,273
layer_3,24,68,29,271,99,0,48,28,80,124,200,4
layer_4,92,112,89,19,86,361,71,57,156,74,25,113
layer_5,231,35,21,70,99,31,14,162,128,153,28,379
layer_6,56,79,80,23,92,112,125,90,88,22,77,93
layer_7,116,226,182,44,45,131,213,33,159,73,171,40
layer_8,156,46,107,51,121,169,53,89,75,154,129,97
layer_9,91,41,122,118,84,85,66,168,29,70,125,69
layer_10,83,79,122,128,62,106,42,114,71,16,49,167
layer_11,107,82,47,70,69,107,81,78,106,73,85,116
