,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,179,0,187,1,94,0,173,1166,403,193,171,224
layer_1,1149,1023,537,183,186,191,176,184,183,183,66,18
layer_2,1265,181,1219,1435,752,1074,183,178,1166,304,197,183
layer_3,183,263,1607,357,183,183,524,408,1207,335,183,446
layer_4,1147,400,184,205,186,378,183,134,183,238,183,1181
layer_5,191,183,358,257,557,188,229,208,199,183,201,183
layer_6,795,191,183,183,182,184,183,186,450,184,183,395
layer_7,631,183,183,188,302,188,183,183,267,196,185,183
layer_8,183,185,184,183,298,240,184,870,184,184,183,184
layer_9,192,183,185,312,183,183,183,183,185,184,453,183
layer_10,185,183,183,183,183,238,183,185,183,243,183,251
layer_11,267,183,183,188,183,183,183,183,178,183,190,193
