,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,93.0,27.0,177.0,210.0,88.0,32.0,72.0,76.0,283.0,76.0,448.0,254.0
layer_1,17.0,49.0,27.0,12.0,70.0,120.0,0.0,20.0,0.0,1.0,16.0,23.0
layer_2,451.0,64.0,3.0,0.0,41.0,0.0,30.0,49.0,5.0,451.0,56.0,23.0
layer_3,15.0,4.0,2.0,230.0,97.0,245.0,3.0,0.0,32.0,115.0,33.0,46.0
layer_4,71.0,16.0,0.0,6.0,44.0,58.0,11.0,63.0,31.0,2.0,7.0,34.0
layer_5,142.0,20.0,1.0,1.0,3.0,5.0,12.0,0.0,0.0,401.0,122.0,0.0
layer_6,0.0,0.0,0.0,9.0,62.0,8.0,8.0,2.0,0.0,84.0,1.0,240.0
layer_7,8.0,2.0,65.0,0.0,202.0,138.0,0.0,1.0,85.0,12.0,265.0,15.0
layer_8,0.0,0.0,8.0,4.0,0.0,0.0,2.0,6.0,2.0,199.0,22.0,4.0
layer_9,4.0,3.0,93.0,4.0,2.0,22.0,1.0,124.0,63.0,23.0,6.0,5.0
layer_10,4.0,0.0,68.0,0.0,2.0,0.0,46.0,0.0,38.0,2.0,95.0,0.0
layer_11,3.0,2.0,4.0,0.0,2.0,19.0,0.0,0.0,123.0,9.0,0.0,0.0
