,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,47,14,38,5,14,11,20,29,32,14,21,13,33,19,21,6,33,38,2,38,27,12,5,68,13,12,23,58,0,10,20,50,21,11,43,27,13,10,71,13,15,40,105,34,65,15,49,15,43,19,28,28,56,52,5,21,24,50,9,14,16,48,25,20,28,46,20,17,34,9,13
layer_1,37,6,6,9,12,15,48,36,30,49,19,11,14,5,49,7,9,10,17,36,10,7,29,9,46,17,34,14,46,66,27,18,16,12,81,6,47,41,11,20,21,14,22,17,23,7,9,11,16,13,12,9,35,44,9,26,37,12,16,68,2,25,10,13,9,22,25,16,23,36,50
layer_2,21,28,11,17,15,29,11,30,11,15,13,12,16,11,41,21,85,11,21,45,45,17,8,8,8,11,13,6,8,0,8,11,22,6,19,33,10,46,13,27,76,9,10,10,58,24,9,11,25,13,21,23,18,16,27,18,13,46,86,11,14,24,15,10,10,22,8,6,13,20,14
layer_3,8,6,8,7,7,37,8,8,7,6,12,4,18,8,7,6,8,6,6,6,21,8,6,15,6,9,19,42,11,18,12,16,7,11,6,24,11,7,81,27,6,12,12,10,9,6,6,7,8,27,9,9,6,19,6,14,40,8,8,9,8,6,7,10,7,43,13,17,14,10,6
layer_4,8,11,8,22,8,8,8,19,8,8,8,10,8,8,8,8,36,8,8,8,8,8,8,9,8,8,8,12,8,8,63,8,8,8,8,9,8,8,8,13,8,8,8,13,8,20,8,9,8,8,10,8,8,8,13,8,42,7,8,8,17,8,8,8,9,8,8,7,8,8,8
layer_5,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,67,8,8,8,8,8,14,8,8,8,8,8,8,8,8,8,9,8,8,8
layer_6,8,8,8,8,8,12,9,9,8,8,41,12,8,8,8,8,8,8,8,21,11,8,9,8,8,9,9,8,8,8,8,8,8,13,8,8,10,8,8,8,11,8,9,8,8,22,8,9,20,7,9,8,8,8,9,8,3,8,9,8,8,20,8,8,8,8,8,8,9,8,8
layer_7,8,11,74,8,8,8,9,8,8,9,9,9,8,12,9,8,8,8,8,8,12,10,8,8,8,8,8,8,8,10,8,8,8,8,8,8,14,9,61,8,8,9,8,15,8,8,9,9,8,8,8,17,11,9,8,8,10,10,8,9,16,8,8,14,33,8,8,8,8,9,8
layer_8,30,9,8,8,13,8,25,45,8,8,8,8,8,8,19,8,8,31,9,8,8,8,8,8,8,8,8,17,18,6,9,24,9,8,8,8,12,10,8,51,8,8,27,8,11,8,8,8,58,19,8,8,8,8,8,9,8,8,33,8,9,8,8,12,8,8,9,8,15,10,8
layer_9,9,8,12,8,8,8,9,8,8,8,8,8,8,8,8,8,21,9,8,9,8,8,8,15,8,8,10,8,8,8,13,8,8,8,8,9,14,8,9,8,13,8,8,8,8,7,8,8,9,7,8,7,8,8,43,9,8,8,10,8,8,8,8,8,8,8,8,8,8,8,1
