,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,12,0,13,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,107,104,0,16,0,160,0,0,0,0,0,0
layer_1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25
layer_3,0,0,5,0,1,1,3,2,0,0,2,0,5,17,0,29,3,0,2,0,0,0,9,0,13,1,0,0,52,0,0,4
layer_4,0,0,0,0,23,0,1,3,22,0,0,0,4,4,0,4,0,12,0,0,0,0,0,49,11,0,0,8,0,0,0,1
layer_5,0,3,11,21,11,0,3,0,2,0,2,0,9,12,0,0,45,23,27,0,2,0,6,0,0,6,0,0,0,16,8,3
layer_6,11,43,0,35,0,0,0,4,0,0,0,0,0,0,0,2,0,10,3,16,1,4,3,0,21,3,0,0,7,24,3,29
layer_7,16,0,0,0,8,1,3,0,0,0,0,0,0,3,24,34,88,72,0,0,0,0,0,3,2,2,3,3,1,0,0,28
layer_8,2,1,2,0,1,3,8,2,4,6,3,95,70,24,6,13,0,0,0,0,0,0,2,0,1,133,8,1,0,91,0,0
layer_9,12,0,1,15,43,12,0,15,0,0,0,9,0,29,25,5,1,0,0,11,7,0,0,4,0,0,25,0,1,19,21,2
layer_10,0,0,0,0,0,5,0,13,5,6,0,2,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,8,22,0,0
layer_11,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,2,8,0,1,0,0,0,0,0,1,0,0,17,0,2,7
layer_12,0,0,0,1,0,0,0,25,19,4,0,4,0,0,0,0,0,0,0,8,0,42,0,23,0,0,3,0,0,0,0,0
layer_13,0,0,0,0,25,0,0,0,0,6,0,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
layer_14,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,6,64,2,0,0,0,0,0,0,0,5,0,0,0,0
layer_15,7,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,37,0,0,0,0,0
