,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,439.41873,260.19852,542.4568,187.00313,344.70865,254.49683,308.3091,454.15375,318.8071,269.72278,338.79068,106.10529
layer_1,152.29475,539.48047,615.97534,137.81497,311.7606,235.25714,313.6718,145.98074,190.02692,507.55518,260.39676,139.00597
layer_2,110.10063,153.3068,934.2135,253.77846,167.54887,190.9414,176.09651,262.7858,118.87007,303.96332,133.96022,102.98359
layer_3,854.0299,114.102554,297.73975,338.92575,471.1742,118.27872,233.71268,192.22656,192.88808,243.10887,145.98251,409.52332
layer_4,422.31815,778.2878,275.05325,1496.7373,801.12976,609.0137,574.7691,238.71245,825.98535,270.8839,627.1611,231.47632
layer_5,21.172632,282.64847,162.92032,309.02823,461.0596,56.329163,135.0088,229.86072,188.91226,204.64174,1252.9948,654.618
layer_6,116.29809,995.5372,479.1252,1474.8507,321.6992,87.72806,47.428776,261.72934,670.80206,787.99023,457.4997,427.17682
layer_7,651.7852,500.85333,246.70847,1289.3611,517.5541,799.564,555.4601,82.45752,201.9763,332.96198,142.6376,458.05896
layer_8,59.35464,506.58444,214.61273,198.93704,1577.9276,694.28485,308.87555,341.54102,1847.901,338.74857,1189.5977,1086.3679
layer_9,210.01578,1295.001,135.56578,471.48706,397.45062,1045.8528,587.90204,404.28198,1625.7096,187.36388,111.42587,762.6978
layer_10,691.8136,376.74454,1822.7957,954.17175,799.60187,310.97858,386.45444,346.03653,507.77005,1195.6621,555.1546,1242.8035
layer_11,1105.5016,352.73843,535.317,107.403564,730.64526,174.54932,453.7495,140.15355,1508.8654,62.784332,1295.182,1491.8104
