,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,19.0,0.0,69.0,1.0,14.0,0.0,20.0,182.0,87.0,0.0,32.0,18.0
layer_1,13.0,4.0,0.0,13.0,170.0,5.0,3.0,0.0,1.0,6.0,37.0,33.0
layer_2,7.0,0.0,219.0,18.0,0.0,0.0,0.0,53.0,14.0,7.0,9.0,1.0
layer_3,95.0,0.0,37.0,54.0,8.0,0.0,0.0,2.0,0.0,152.0,3.0,0.0
layer_4,4.0,139.0,0.0,213.0,0.0,2.0,6.0,96.0,12.0,7.0,25.0,73.0
layer_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,6.0
layer_6,1.0,41.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,220.0,33.0,1.0
layer_7,17.0,3.0,0.0,5.0,2.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0
layer_8,0.0,0.0,0.0,0.0,83.0,18.0,0.0,1.0,145.0,1.0,1.0,17.0
layer_9,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,26.0,0.0,0.0,0.0
layer_10,1.0,0.0,164.0,10.0,21.0,119.0,2.0,0.0,1.0,15.0,3.0,30.0
layer_11,24.0,136.0,89.0,2.0,53.0,1.0,5.0,1.0,15.0,1.0,11.0,185.0
