,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,171.9504,3.7915246,167.73819,15.59797,83.921814,4.788728,169.43793,273.65076,172.82556,180.64565,126.37424,161.2025
layer_1,257.4088,256.60995,211.97429,142.99992,189.48486,159.62787,157.3078,177.50508,165.5747,159.02365,189.94055,25.689257
layer_2,251.00998,161.29042,264.05972,244.18254,196.54701,291.84222,188.50476,181.20164,258.18124,321.13052,224.486,166.04953
layer_3,103.81698,196.3178,219.51913,148.40675,134.75194,148.779,231.9531,320.5342,275.55002,171.55325,164.76413,209.22475
layer_4,142.04991,180.09267,134.02669,217.38066,121.46128,176.34161,222.8515,158.44873,174.93793,150.8623,117.99878,297.4956
layer_5,147.31825,109.98426,174.65094,173.40926,172.24063,115.12915,166.73428,110.17017,130.44353,130.82373,124.65702,121.184326
layer_6,211.12674,118.35113,126.3761,136.35599,181.30719,162.22072,127.313866,148.5662,188.68932,111.44493,142.64922,140.87746
layer_7,238.02492,120.41499,112.03692,135.21925,128.2137,138.40532,127.0822,129.61584,128.66644,119.88598,118.46791,128.05627
layer_8,124.81411,120.30662,123.20267,117.97358,110.84758,151.34212,169.27899,171.76727,120.14353,113.93266,136.73041,156.41628
layer_9,115.720825,113.55951,113.221504,174.45354,119.954056,114.853,115.60395,123.505775,177.4088,116.15026,120.12918,114.975
layer_10,147.20685,132.8763,136.00607,117.80381,130.67558,139.56828,116.73192,114.742355,126.14837,170.31323,140.50697,125.41137
layer_11,146.99103,129.95676,133.97588,136.38466,135.68907,149.9428,145.00122,130.09271,174.1932,129.9831,126.4332,129.77707
