,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,15.0,94.0,652.0,165.0,204.0,3.0,368.0,27.0,106.0,652.0,797.0,647.0
layer_1,712.0,294.0,1.0,7.0,11.0,467.0,41.0,346.0,2.0,802.0,0.0,59.0
layer_2,16.0,1.0,77.0,12.0,1.0,1.0,813.0,1.0,0.0,830.0,522.0,0.0
layer_3,0.0,0.0,162.0,2.0,0.0,4.0,0.0,265.0,140.0,1.0,2.0,586.0
layer_4,94.0,12.0,7.0,2.0,4.0,0.0,1.0,0.0,239.0,15.0,0.0,0.0
layer_5,33.0,62.0,1.0,7.0,12.0,16.0,0.0,1267.0,8.0,2.0,10.0,0.0
layer_6,0.0,468.0,317.0,914.0,0.0,0.0,3.0,5.0,285.0,55.0,25.0,16.0
layer_7,10.0,3.0,11.0,525.0,2.0,10.0,0.0,15.0,70.0,0.0,2.0,139.0
layer_8,100.0,142.0,41.0,88.0,0.0,3.0,494.0,64.0,196.0,26.0,0.0,13.0
layer_9,4.0,6.0,14.0,1336.0,3.0,0.0,43.0,0.0,49.0,476.0,0.0,2.0
layer_10,580.0,0.0,3.0,1.0,31.0,393.0,7.0,29.0,0.0,431.0,6.0,0.0
layer_11,1268.0,916.0,0.0,752.0,349.0,34.0,0.0,14.0,1.0,21.0,793.0,958.0
