,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,53.0,265.0,987.0,179.0,350.0,1.0,348.0,55.0,43.0,473.0,598.0,128.0
layer_1,501.0,362.0,39.0,11.0,65.0,688.0,288.0,217.0,2.0,841.0,0.0,99.0
layer_2,70.0,1.0,68.0,36.0,8.0,5.0,466.0,26.0,1.0,1047.0,765.0,6.0
layer_3,6.0,6.0,139.0,13.0,10.0,15.0,1.0,31.0,83.0,9.0,1.0,137.0
layer_4,27.0,60.0,5.0,31.0,7.0,3.0,0.0,0.0,282.0,78.0,0.0,0.0
layer_5,447.0,23.0,0.0,7.0,34.0,20.0,3.0,1276.0,21.0,26.0,8.0,0.0
layer_6,19.0,468.0,30.0,1079.0,0.0,0.0,5.0,6.0,866.0,5.0,16.0,17.0
layer_7,9.0,1.0,71.0,1006.0,2.0,37.0,0.0,12.0,160.0,0.0,31.0,131.0
layer_8,86.0,188.0,64.0,127.0,0.0,8.0,935.0,161.0,136.0,115.0,1.0,24.0
layer_9,2.0,1.0,79.0,611.0,4.0,3.0,254.0,0.0,469.0,164.0,0.0,0.0
layer_10,647.0,0.0,1.0,5.0,107.0,484.0,54.0,26.0,1.0,367.0,20.0,2.0
layer_11,928.0,731.0,1.0,654.0,626.0,37.0,1.0,6.0,4.0,22.0,399.0,957.0
