,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,161,457,28,385,92,505,505,347,625,147,153,209,93,70,59,404,461,382,179,719,301,141,144,10
layer_1,463,186,25,268,132,121,193,58,872,396,189,13,672,31,160,362,653,20,17,110,115,299,172,16
layer_2,104,110,115,127,146,94,104,93,242,152,176,352,96,109,197,104,102,123,159,161,88,145,166,113
layer_3,600,195,88,44,77,59,197,75,66,180,168,125,25,20,89,198,247,128,124,148,129,251,246,242
layer_4,176,144,252,127,83,272,195,178,82,19,41,18,531,66,220,379,173,173,59,323,211,187,104,103
layer_5,128,60,140,225,321,311,11,11,53,22,39,239,170,343,118,157,371,304,382,288,351,148,130,92
layer_6,84,324,117,129,85,47,15,53,37,117,510,70,103,171,348,176,360,96,301,83,392,297,106,89
layer_7,31,28,120,188,174,79,451,263,263,340,111,429,78,199,192,607,340,260,162,433,247,166,133,185
layer_8,76,393,63,74,110,325,31,245,15,229,168,86,230,233,262,95,281,308,175,109,154,135,122,125
layer_9,130,108,162,257,264,212,96,227,18,126,106,215,121,82,260,149,82,212,219,77,16,364,84,52
layer_10,244,277,351,84,45,35,271,336,459,171,365,13,114,681,118,66,146,143,319,117,152,110,422,307
layer_11,240,177,638,158,220,115,220,196,297,136,423,460,578,112,57,391,443,329,292,235,442,289,254,321
layer_12,132,63,191,25,23,80,170,85,123,87,72,68,360,222,305,34,43,361,248,103,151,135,350,321
layer_13,60,86,40,84,49,99,18,76,134,101,143,148,60,40,19,422,29,120,139,370,252,115,114,92
layer_14,19,43,12,283,93,349,338,328,166,36,58,44,431,314,80,186,126,149,268,340,327,82,28,30
layer_15,18,122,163,254,62,196,122,124,47,58,222,42,25,12,79,190,65,232,21,17,43,126,123,194
layer_16,31,125,39,19,16,10,122,45,74,76,18,127,16,16,47,12,44,35,68,57,66,36,55,19
layer_17,230,38,144,135,99,86,56,42,36,48,123,199,16,18,60,108,17,150,209,12,21,16,103,17
layer_18,77,15,12,23,12,22,57,119,37,69,20,109,15,40,27,12,21,17,14,55,93,83,14,25
layer_19,135,58,196,28,54,20,32,16,242,111,28,130,37,63,29,22,22,54,24,35,37,10,11,10
layer_20,51,41,21,28,53,36,38,35,24,32,45,18,25,33,16,22,19,20,38,86,91,32,16,37
layer_21,265,11,53,13,13,18,10,10,11,81,53,23,19,17,20,15,16,16,77,37,75,29,24,65
layer_22,71,204,260,40,40,61,20,38,24,26,43,36,40,64,147,18,17,20,11,13,10,58,16,12
layer_23,129,105,70,78,28,308,154,236,224,115,179,76,77,59,178,75,261,129,29,29,192,60,90,195
layer_24,31,44,33,142,180,231,98,43,28,128,114,33,87,57,108,107,140,107,13,14,12,333,255,115
layer_25,38,17,18,64,51,45,40,172,77,53,42,54,15,132,18,393,288,238,156,283,268,104,17,163
layer_26,26,182,314,15,44,10,365,292,77,147,188,191,179,527,189,213,99,46,2,74,215,13,21,50
layer_27,46,57,41,19,48,80,14,10,15,13,31,0,17,11,20,39,10,20,14,21,20,30,12,101
