,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,72,124,0,140,55,162,149,115,171,76,85,102,75,69,66,168,170,158,79,198,112,89,83,61
layer_1,143,75,67,116,83,87,97,67,241,87,137,62,200,78,142,140,207,67,66,82,78,106,101,63
layer_2,73,75,78,82,94,70,77,75,109,79,113,128,71,77,82,78,80,81,92,91,72,80,87,75
layer_3,198,111,74,68,67,72,84,72,68,82,76,76,62,64,75,83,90,77,76,78,78,105,122,94
layer_4,80,78,98,69,75,94,88,79,69,64,69,63,175,68,126,125,99,93,71,113,106,96,72,75
layer_5,80,66,84,107,124,131,61,61,69,38,43,107,83,135,103,93,135,108,146,110,121,85,86,68
layer_6,76,99,77,105,76,77,58,62,70,87,178,77,101,88,147,97,137,73,122,81,121,103,70,82
layer_7,59,42,82,128,97,75,191,138,114,143,91,133,76,95,95,197,103,109,85,150,106,86,75,122
layer_8,69,117,65,59,76,126,64,106,61,149,111,84,113,89,123,57,121,136,89,78,79,100,73,90
layer_9,96,68,99,116,106,88,75,89,50,83,71,106,90,69,100,92,69,94,87,63,63,165,76,66
layer_10,95,84,122,70,63,71,109,153,138,91,140,62,69,188,74,81,96,96,133,71,101,71,132,89
layer_11,105,74,171,96,87,75,109,89,108,77,149,135,164,68,54,163,139,101,123,90,143,103,128,114
layer_12,89,63,90,62,62,67,89,67,81,65,64,75,120,93,101,64,68,128,85,63,64,73,122,104
layer_13,66,69,62,86,62,88,32,72,88,77,111,94,65,63,62,145,65,87,90,114,127,75,82,64
layer_14,41,64,61,120,80,152,147,129,106,64,67,61,116,122,67,90,74,68,144,127,136,64,61,61
layer_15,63,93,94,104,54,91,59,62,61,55,103,54,62,61,70,76,63,120,64,61,65,67,65,69
layer_16,64,85,45,64,61,61,68,64,74,87,62,98,60,62,64,61,65,63,69,64,65,63,65,62
layer_17,67,62,77,67,65,72,77,64,62,64,69,81,62,62,65,76,59,96,83,51,60,61,73,62
layer_18,66,61,61,61,61,61,61,63,61,68,60,69,62,62,61,61,61,61,61,62,66,64,61,63
layer_19,71,63,95,60,61,61,64,40,90,70,62,76,62,66,61,61,60,66,62,61,65,61,61,61
layer_20,61,62,63,62,62,62,63,62,62,60,63,61,62,62,62,60,60,62,69,66,69,62,62,63
layer_21,75,61,67,61,61,61,60,61,61,66,66,61,60,60,61,61,61,61,61,62,66,63,61,63
layer_22,63,87,90,63,61,64,60,62,60,61,62,61,60,68,90,60,61,66,54,61,61,72,42,61
layer_23,64,67,79,71,61,78,71,87,83,73,82,70,64,65,71,77,113,80,60,64,77,73,67,81
layer_24,66,72,65,65,70,52,74,59,61,75,71,65,56,59,71,75,79,73,59,60,56,92,75,64
layer_25,59,59,38,65,62,55,27,60,39,31,37,50,54,71,62,75,49,74,82,96,109,58,22,59
layer_26,9,49,61,57,33,49,126,71,61,61,80,62,60,116,104,66,62,58,12,50,72,61,61,63
layer_27,63,64,48,58,64,62,58,62,63,62,60,0,61,62,61,61,61,62,63,51,57,61,59,61
