,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,138,27,197,0,0,0,441,369,100,166,97,150,17,249,532,0
layer_1,8,0,0,2,0,1,29,14,2,3,4,5,0,0,18,0
layer_2,0,7,14,1,30,127,34,0,0,1,1,2,18,91,14,1
layer_3,9,1,16,0,29,243,0,0,0,5,1,57,2,2,283,36
layer_4,60,0,13,0,0,8,8,4,309,69,132,92,0,0,17,31
layer_5,0,0,0,23,367,9,35,0,0,23,0,1,33,1,87,0
layer_6,30,0,5,1,821,303,28,0,3,12,13,334,323,0,68,237
layer_7,0,1,89,259,13,252,0,4,53,75,0,0,0,75,36,49
layer_8,371,0,55,146,25,0,0,22,145,0,3,11,72,3,0,0
layer_9,36,103,0,0,43,0,7,141,0,3,1,181,6,61,0,1
layer_10,7,13,89,5,333,486,13,14,200,12,200,133,80,0,2,16
layer_11,22,19,0,6,276,0,184,359,46,40,36,0,0,295,2,0
layer_12,14,9,15,204,230,598,2,0,0,1,0,0,136,3,1,0
layer_13,29,71,1,11,0,0,0,0,119,2,3,38,18,26,521,0
layer_14,21,7,24,0,474,1,28,40,13,2,116,252,1,0,1,143
layer_15,205,243,2,1,23,97,626,295,62,78,0,23,103,0,208,0
layer_16,528,30,7,17,111,117,3,26,2,407,5,25,1,2,36,0
layer_17,0,10,155,119,0,1,58,10,0,0,44,1,45,0,122,71
layer_18,10,10,11,25,5,5,40,130,0,268,1,385,103,0,30,78
layer_19,9,74,75,92,212,229,7,58,0,27,0,0,0,374,107,40
layer_20,255,507,126,91,52,37,28,56,9,13,9,5,4,32,18,118
layer_21,96,0,21,38,10,56,3,31,107,3,79,68,10,45,30,515
layer_22,23,93,308,208,1,8,108,1,0,558,33,111,63,70,416,436
layer_23,9,113,2,0,72,0,151,670,3,0,104,9,59,54,40,11
layer_24,1,1,381,303,108,213,116,164,0,0,0,0,0,0,29,342
layer_25,0,5,21,98,435,355,7,51,26,150,6,3,0,0,197,1
layer_26,1,0,33,74,17,1,279,7,3,371,11,8,0,73,0,13
layer_27,78,0,189,75,193,8,38,253,10,33,0,0,13,0,0,159
layer_28,4,29,0,0,1,1,0,8,0,0,0,0,0,0,0,2
layer_29,0,0,2,0,0,32,12,2,0,0,43,122,103,1,0,70
layer_30,1,0,0,0,0,0,110,0,0,0,18,62,0,0,4,31
layer_31,31,10,0,66,14,62,0,0,19,2,46,0,0,2,0,0
layer_32,0,1,0,0,0,0,0,1,31,16,0,28,18,0,0,0
layer_33,0,0,0,0,12,0,0,13,2,17,9,26,0,16,0,0
layer_34,1,57,0,0,68,9,0,0,1,4,16,1,0,0,0,0
layer_35,0,0,0,2,0,0,0,0,4,0,2,1,0,0,0,0
layer_36,0,0,2,0,0,2,0,0,1,0,0,0,0,0,76,0
layer_37,0,0,0,0,1,18,0,0,0,14,0,0,3,0,0,0
layer_38,0,6,0,0,0,4,0,0,0,31,115,0,0,0,3,0
layer_39,0,0,3,0,0,0,0,0,0,0,3,42,0,0,0,0
layer_40,0,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0
layer_41,22,3,0,0,11,2,0,0,0,0,3,0,0,0,0,0
