,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,111.29956,234.3334,565.0556,214.15091,319.00323,35.51477,290.37012,108.56051,83.81759,319.0533,543.5821,152.56111
layer_1,340.89395,210.67007,144.11205,39.103657,93.60506,435.7272,210.47554,138.76921,51.819138,507.75403,38.078236,225.01366
layer_2,108.44149,72.41709,160.44423,198.34966,16.692865,102.31896,343.03018,83.79545,44.914753,774.4118,581.3662,45.86124
layer_3,150.37868,34.572315,136.74529,114.001,88.28966,154.23375,39.526478,121.09612,165.43411,146.3689,55.147892,158.6624
layer_4,191.56378,96.60963,69.21172,205.6783,75.767044,44.01418,8.451194,26.87371,323.41885,213.83983,45.259407,24.549135
layer_5,377.89075,91.263954,55.967327,85.6428,89.62675,85.60977,47.02211,949.8488,89.05108,171.20462,115.76719,42.522484
layer_6,156.59807,349.08667,121.14773,754.89825,76.07493,36.395634,55.34958,113.86682,519.1844,29.132158,91.115234,107.40593
layer_7,59.70333,94.707756,159.5299,651.2621,60.225616,101.38375,33.6923,78.335396,157.6515,52.956043,113.77012,192.74974
layer_8,148.6674,178.94157,136.21303,171.641,4.6410065,66.66923,564.3893,159.39067,196.33063,256.38434,73.912575,79.48977
layer_9,68.14068,69.199814,217.86484,496.9536,62.259754,101.92572,268.9271,38.722282,388.65417,289.32025,42.679962,50.803314
layer_10,448.39526,14.252147,31.651806,55.112587,179.20807,326.2217,126.64,114.21571,46.70796,375.24054,88.453545,19.629017
layer_11,634.8114,524.8496,18.48449,329.64456,359.19196,131.77684,52.79723,68.92626,64.79482,140.81342,359.48697,647.5654
