,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,117,1,173,23,16,4,20,310,113,1,109,0
layer_1,15,53,85,1,220,12,51,2,3,68,84,17
layer_2,2,0,385,8,0,32,0,40,13,64,0,10
layer_3,317,0,14,66,2,0,30,0,3,165,0,2
layer_4,59,259,6,394,69,56,60,59,75,46,110,52
layer_5,1,0,0,2,0,0,0,0,7,0,104,47
layer_6,0,89,14,58,0,0,0,0,12,353,34,14
layer_7,25,30,1,199,4,10,4,2,0,0,4,0
layer_8,0,1,2,0,325,29,1,4,379,0,13,78
layer_9,0,22,1,0,0,48,13,4,104,0,0,103
layer_10,22,2,378,40,16,101,12,1,63,150,57,156
layer_11,107,165,270,39,100,28,49,6,99,0,187,426
