,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,4.7937593,6.854349,5.185326,7.1877785,1.1231759,1.5460733,1.9089284,2.2175648,22.959864,9.374678,53.582535,6.0166264,3.3550184,2.418687,2.2289138,1.6192994,157.36972,85.90165,134.9017,130.41237,9.761204,0.3633488,14.772653,1.6025634,55.50712,31.903059,153.58049,71.37945,14.37711,10.744304,135.23201,134.19664
layer_1,30.210976,11.049354,33.675236,1.223932,10.263286,3.2610738,22.505075,103.79668,9.011511,11.738522,8.935787,3.9311318,21.77926,36.239124,26.573046,9.839932,7.4514794,2.4329696,2.1131701,5.910245,5.695286,8.434835,9.553263,10.4747,5.2739344,7.5897994,24.655066,22.17801,57.950253,28.820831,104.22764,8.427391
layer_2,19.220306,19.273523,14.595555,6.8923273,11.366699,13.47571,4.75117,16.266132,19.981855,26.416014,21.33207,29.329592,6.5196247,38.307472,6.072609,9.319316,9.007503,72.281166,21.570498,27.993067,0.43987012,2.85861,11.971378,0.5906281,18.7009,12.557566,9.718983,22.0669,14.827447,12.797338,12.405268,18.487167
layer_3,15.350181,3.6919124,7.7363105,14.062626,7.4554725,15.091112,25.119442,13.987561,33.77668,3.5038977,8.358691,38.49353,10.50483,39.811813,10.249527,24.920794,10.918187,9.474009,82.31738,44.48115,47.637474,34.02724,54.766075,8.257227,81.22473,38.637825,36.345314,36.432266,13.06255,11.848826,18.102053,28.527885
layer_4,7.7746124,67.579445,16.699425,33.16009,41.70194,23.54908,29.783417,54.27404,18.925238,18.07855,42.54495,13.424827,6.961477,10.095077,32.792206,9.819994,33.05689,42.06469,20.759983,17.15798,72.21708,13.858494,18.510504,5.2870297,51.677673,24.490429,4.2555294,18.606642,78.761894,24.542002,35.056156,42.209934
layer_5,57.118282,99.88724,42.43063,35.475002,41.14358,7.5079036,23.582586,49.336082,24.843601,43.558865,4.0826435,27.145473,15.834627,44.04052,69.398346,83.99907,36.929607,29.058716,29.559057,15.292477,53.593273,51.652657,47.153873,32.35421,35.08424,27.635836,49.900593,34.51205,56.980095,62.149593,8.0217,41.934547
layer_6,10.506749,10.926925,2.3885615,10.442081,11.407132,40.335144,71.46312,86.03787,25.701832,20.201021,81.2506,60.55237,41.918114,68.289116,37.441288,56.171665,12.519779,15.070282,21.947104,58.87225,47.496902,116.25297,22.878283,56.853752,18.00939,11.398009,25.946732,10.155608,54.928032,81.21794,20.373148,67.691574
layer_7,98.02002,28.510115,15.576775,64.97296,38.360973,91.05851,53.02133,45.99318,76.20418,75.290695,72.67299,75.521645,21.934368,57.237087,67.31021,56.154823,0.02493342,4.579111,0.84054875,8.507958,16.721191,11.257442,8.70917,38.300377,71.51147,72.216385,28.95698,25.792099,28.106728,32.534805,90.0136,69.08638
layer_8,60.291725,52.215942,42.87457,74.304016,77.86576,58.979385,32.21358,55.301113,31.052511,69.44716,34.679836,29.26108,78.43375,38.00315,24.337355,77.30169,43.778973,40.34932,41.626072,29.293522,95.74914,47.531345,19.855524,35.171886,19.734888,36.7999,35.67509,29.332188,35.62147,10.483208,115.87684,57.897003
layer_9,46.610413,15.138531,5.646442,10.753743,50.86837,68.75766,28.01089,44.05427,40.11474,30.342752,27.195288,93.38919,27.96946,50.452217,52.23163,45.46036,37.410133,38.018566,56.155937,42.193398,10.305471,70.25747,60.24318,62.82451,49.60728,14.523213,5.211935,14.772963,8.707083,28.663849,169.1776,54.055256
layer_10,35.72154,61.81739,30.659481,77.806946,59.46082,95.50192,61.49135,143.1055,19.843416,39.57313,103.22074,4.426545,160.96942,34.063644,161.5821,87.34561,40.33294,67.24044,33.8086,106.49492,81.784805,70.57271,75.344894,71.58597,108.73004,100.64527,16.08429,36.42699,93.60404,54.67449,68.87918,59.069725
layer_11,89.54836,4.526581,50.465405,38.188087,45.793343,62.907997,22.217747,101.21863,5.2868233,19.45007,14.738332,28.297445,22.877281,16.4585,3.8411233,39.01072,73.677765,37.006805,84.877205,51.28923,19.938082,59.820694,61.881634,44.378254,138.52948,52.059105,71.28635,24.725512,87.7672,39.475365,60.740276,49.70312
layer_12,88.193535,146.61812,71.10255,61.40023,14.249745,0.06373918,5.937278,0.46997735,10.44915,12.699953,0.15620205,0.36043623,64.143425,41.934937,57.608322,32.271656,59.720413,75.840546,47.90564,36.138218,32.735924,35.463554,49.511772,45.983547,96.46526,57.73841,28.897806,61.121452,14.609493,84.92129,20.714622,177.58594
layer_13,70.51119,94.10897,144.0526,47.25561,117.28059,6.347453,56.750553,29.809576,48.930607,88.2374,101.13089,44.97897,48.260742,143.08626,47.632664,168.67151,88.5348,79.71661,93.645386,81.42309,54.169395,100.10608,74.40178,95.28386,77.80929,69.44073,79.38723,104.67285,19.803936,132.85419,68.581154,108.73644
layer_14,77.8459,129.671,59.182835,26.765688,22.781818,67.06396,12.587807,41.304462,54.257442,31.388887,49.324165,47.503464,29.270493,215.36699,20.13696,120.051414,16.04146,21.328402,10.627579,16.242731,114.91552,44.316822,44.731228,33.743626,13.936643,48.330414,37.605797,89.5967,35.640915,31.58779,12.189986,5.6682544
layer_15,73.39079,49.969635,73.603745,86.70257,38.65064,42.936405,36.99427,55.953983,54.503803,50.37113,53.632133,35.872063,15.475613,98.18316,23.927582,62.67692,17.419977,30.213158,26.534025,78.73838,17.637995,1.1160915,28.8752,3.069237,0.11923374,6.8938947,0.1483325,6.159825,68.207214,75.981766,49.853657,69.40968
layer_16,115.06802,44.224987,49.083813,37.38451,54.651714,40.45451,119.42911,51.596798,76.81537,55.03858,103.19751,36.84702,7.409262,8.4176,29.87066,34.695118,14.82768,9.210498,92.88899,10.159231,30.797935,38.86264,16.645014,121.70094,33.357063,21.001791,89.4694,55.64038,39.19528,11.300132,31.25175,38.837708
layer_17,24.46982,19.126081,18.748938,31.622934,153.65126,67.99907,110.09846,59.43765,12.882677,22.986773,93.20585,89.59416,96.49519,78.37437,80.132645,66.94632,30.045567,68.63811,54.103336,59.691647,120.189644,88.848145,37.091427,125.26019,23.366848,7.0787215,9.772345,14.027255,19.51931,63.14899,3.0538511,9.128884
layer_18,0.35495985,1.9393659,7.6319175,2.792279,57.75719,135.21722,52.492382,114.84467,113.37569,19.448086,80.882256,30.080765,23.90423,16.552538,69.01664,40.62299,79.667404,105.66635,53.27919,44.603527,25.532555,6.2089596,4.6519947,6.7428236,27.246748,87.21216,33.346687,33.513065,46.25195,5.8656597,18.9926,34.215298
layer_19,55.201195,83.41882,48.02812,25.900597,30.41924,53.551388,23.258883,23.530474,8.416142,5.2656345,15.269459,5.3802342,34.352844,56.039097,22.648222,48.375454,11.247798,7.974289,11.778038,12.251291,16.5574,71.894394,78.948296,21.440783,71.66531,9.748187,74.78955,55.039555,13.51837,81.70575,44.680294,76.848434
layer_20,10.584094,39.03442,28.378819,40.195633,10.3912525,6.82278,3.990684,16.26706,29.23602,9.380581,15.990677,65.08029,6.8627043,7.5491776,8.089454,68.50533,53.12004,11.719124,14.786682,20.020098,12.110248,53.69587,19.668425,7.2508483,34.296696,46.762527,44.879402,48.337036,8.916263,5.0253177,3.5977068,3.414744
layer_21,4.7923555,6.49453,4.8836594,3.2420833,4.211672,8.260866,22.246546,11.880179,12.461784,6.533659,6.914875,5.724449,53.90727,28.406158,56.920998,35.34697,6.5980673,13.160531,8.565207,2.8038025,69.66036,28.746052,10.761595,34.35106,28.246872,48.091244,22.489002,14.600624,26.529406,28.033714,53.35367,29.974009
layer_22,7.5426826,7.295079,16.418037,6.746067,9.267246,15.754434,8.683049,2.3632672,7.263776,3.999452,2.036992,4.1335597,34.567657,31.493248,23.853895,76.56766,25.09809,3.9346647,12.752961,7.1463466,58.242348,26.82173,58.473312,29.460941,6.224848,21.389477,15.422212,10.132041,40.70445,19.301281,14.653805,5.263143
layer_23,21.21326,43.872063,64.12757,89.56592,39.921494,126.18231,44.921837,13.697258,8.21718,9.663811,25.771688,6.0686812,5.198382,6.697959,6.435207,6.6314297,59.696552,35.69576,32.883564,65.03934,53.203213,25.151009,50.29347,48.60661,41.994137,33.167007,85.02519,64.55589,4.5908327,8.252048,32.638744,6.4875593
layer_24,30.688402,73.10262,23.556093,31.814775,20.76848,7.099137,6.2412987,11.434265,9.943684,13.243852,12.035154,10.793867,15.584162,16.039171,22.578295,11.91609,6.872513,6.5009766,3.7871687,10.821183,12.874937,15.3535385,16.507816,116.53083,10.619843,9.508278,15.602698,4.7989893,15.499619,12.536979,3.624843,12.008674
layer_25,3.4890034,8.525056,8.884927,7.2451086,4.4629397,11.082689,26.951965,8.117317,10.576202,23.787205,12.096151,24.586914,6.9409966,12.754174,7.3225994,37.93223,3.7919924,3.7770429,4.1468296,21.879372,12.142331,34.829693,2.8550992,69.13836,7.430162,3.722823,6.3747845,11.458932,23.060099,6.1877804,3.3235497,9.940053
layer_26,16.187634,9.218107,6.7140102,2.5436435,3.8177457,8.460522,13.871066,5.44081,10.68475,30.785769,7.906515,9.367616,4.827027,4.523518,7.3739305,47.57059,5.553376,4.9239683,5.3670344,5.0238028,33.684082,70.13272,51.211414,36.570816,11.076458,16.25362,11.316863,15.574079,21.960936,61.530132,32.305466,8.549881
layer_27,10.444296,12.400456,3.8006265,6.82616,4.483932,3.6684058,8.88751,6.884361,13.535228,11.059932,4.5704,18.144688,29.802065,84.9839,4.7627716,94.72953,3.786239,14.157446,39.999413,3.502625,56.23065,27.210606,6.918326,130.77718,23.96058,23.574245,26.674631,6.2498403,24.008358,25.752436,10.301234,9.2041645
layer_28,10.217659,9.812885,17.786762,7.333713,68.21896,28.842962,136.4871,39.10891,103.37652,51.238884,39.095314,21.559292,37.841263,19.754494,48.99927,8.438037,9.61449,11.920606,10.731681,11.812411,59.806004,9.389802,13.322226,24.219547,14.752222,12.227844,12.644095,22.975336,18.465437,5.8477993,38.755627,9.16308
layer_29,30.384401,7.498327,37.735897,6.353438,19.010025,2.9253938,13.561621,7.3801827,18.487696,15.623987,21.744404,11.031515,67.75377,30.332932,25.804031,25.258596,35.692337,37.5068,10.53554,11.181968,52.45472,14.910629,15.821297,9.889997,7.730473,82.383446,47.77281,36.43118,78.332184,48.34362,6.4035807,27.099636
layer_30,10.539404,13.391939,14.305443,10.415516,19.640701,20.300219,23.864397,42.33581,11.337758,8.648116,19.603514,25.572037,166.08461,32.432457,35.114693,12.417595,63.16425,28.328287,41.832214,28.75585,10.441457,34.847996,10.641231,23.662739,11.622371,25.999138,18.99805,14.209993,21.229649,52.097687,4.9361925,5.6637983
layer_31,82.97664,121.47286,91.98414,40.14638,21.263264,20.290113,10.625669,55.547,16.830446,11.136197,14.540528,27.881933,12.538593,106.918,11.222883,11.5718155,15.937325,18.92905,21.477667,19.35154,38.808033,38.467278,46.12609,21.94973,75.227715,56.55449,46.505802,44.546036,16.300486,10.948725,12.534885,23.300047
