,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,5.872764,7.3271523,7.390191,13.5773,0.37984607,0.5452045,0.6962399,1.0204923,5.6523943,3.2685792,154.47365,2.3830626,1.3644317,1.1156948,0.823118,0.7308712,47.638844,32.297745,57.612026,51.7643,3.86648,0.06716504,6.1399474,0.6967785,16.490793,11.125828,70.50717,31.405176,4.4757047,33.989803,54.634598,154.51904
layer_1,72.2124,6.030003,17.269178,4.682149,11.715618,1.2856787,7.225121,34.48862,42.671585,2.3927062,18.471754,5.636281,16.528532,78.79941,39.793053,7.7859607,23.576948,2.2393525,3.7273011,5.3159447,19.79677,10.589771,7.56204,13.15697,2.5393434,4.3444304,11.608815,13.168489,12.755708,9.6273155,48.673374,2.1102695
layer_2,7.169966,10.120715,5.8638077,1.0692023,8.59035,13.224727,3.93242,16.264595,13.072277,25.22104,12.377874,16.221022,2.1365254,9.2304,1.5677828,2.2573676,2.8049102,30.7501,3.3173516,3.4228666,0.13208008,0.8077481,4.416273,0.17314446,62.86137,6.4610147,12.474731,24.905678,5.247047,9.975293,13.912411,15.757394
layer_3,5.547722,2.8070638,3.742442,5.9574723,4.561103,3.610031,6.605937,8.897379,7.3223867,6.5217934,6.2827654,5.9346943,12.229151,28.499607,17.921146,91.69919,5.975072,3.2617226,16.976776,20.725609,18.229403,10.389594,65.76964,4.8016844,36.65147,10.807705,12.277138,48.10671,15.840662,10.693097,10.939329,8.760188
layer_4,2.8574297,16.654928,4.8334694,21.059614,14.597952,11.210623,9.177446,45.985023,7.6882844,8.656152,15.09478,4.6554623,2.3666751,3.1476908,20.931368,4.2297673,37.40878,19.932116,29.811422,14.688814,46.780464,6.7500005,8.811693,2.0192187,13.490397,11.94073,1.6015669,8.283786,35.473476,6.933776,60.17795,14.290889
layer_5,144.07602,19.533733,59.774353,49.125656,18.799828,3.7611735,5.29511,18.225563,21.040533,18.811857,1.3533361,10.33466,12.63424,12.447766,13.636219,27.106874,32.328888,17.074013,32.781204,6.9787846,16.41129,31.413036,39.038845,14.127737,7.8796344,5.136545,9.88996,7.172781,27.509201,33.18217,3.195832,12.302509
layer_6,5.3309617,4.6877823,0.49240407,3.9254982,10.023582,44.51965,60.570824,109.44461,8.977834,7.470442,31.702019,25.65322,41.730473,189.90016,12.952826,57.713367,8.129427,9.050915,8.483265,38.858093,21.695702,70.56476,11.857116,18.492191,24.213047,6.3085103,5.4351974,4.1467643,96.017685,54.193855,15.349929,53.05665
layer_7,84.25273,7.7564936,8.619972,28.547113,19.563688,34.015347,13.352472,12.041851,37.27295,46.11644,32.10969,38.125053,10.29859,15.443756,25.692505,38.33959,0.012207491,1.2121667,0.11974719,2.127349,24.877167,4.2248554,3.4368274,20.169283,15.261561,58.442772,12.532475,13.441762,15.597261,15.723708,55.612362,23.23487
layer_8,20.940914,12.719363,15.010162,32.21677,53.367798,21.392818,19.762815,25.678827,22.702374,56.364933,16.101885,11.881665,34.924004,15.870354,12.629403,57.314667,13.279988,31.881098,14.661703,11.034587,79.54149,13.331488,12.268138,18.664251,14.40457,42.406612,11.798435,13.476329,39.895874,25.236883,74.65133,164.0319
layer_9,27.80485,5.1199894,1.5835531,4.4614053,33.47841,29.64528,13.577363,41.269386,10.900757,8.957179,11.849879,42.74472,8.660452,18.059576,16.539854,16.1042,16.017633,15.136253,52.5342,15.934656,3.5785296,34.24412,21.975344,22.246725,60.932114,6.4837146,1.8965613,6.1686,4.095669,22.919325,118.22062,15.523442
layer_10,12.237496,38.363396,7.873689,42.836803,60.834797,107.0119,30.639135,149.132,6.76625,12.757351,38.847153,1.8376637,105.83126,37.885933,130.09662,111.418846,40.905724,24.053894,11.860166,65.77666,37.471287,32.157196,34.25529,31.901638,40.509712,46.499657,5.8242946,12.425267,67.47255,28.672756,25.311432,18.979893
