,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0.5009932,0.70986956,0.8360768,0.8829508,0.019066053,0.035466917,0.04368717,0.11116471,0.6039093,0.32742012,22.050821,0.25318915,0.12338497,0.08255655,0.19465391,0.04451469,6.954303,4.096442,8.993294,6.932022,0.59369135,0.0046122647,0.49453485,0.02124665,0.8093765,1.1652598,8.030013,2.3983915,0.65598506,4.3168945,3.611355,23.548168
layer_1,13.933063,0.87444293,3.3415685,0.85997623,2.3718896,0.08861945,0.23493703,3.5742974,13.788644,0.08408881,6.463748,0.97723806,2.8789384,18.390078,8.406221,1.5723218,5.0201178,0.7305017,0.3456565,1.782994,3.035469,1.4619513,1.3044509,2.1340294,0.2996301,0.6359313,0.78916895,2.2039683,1.2203577,1.3675643,5.20196,0.5483649
layer_2,0.7653721,2.816078,0.901181,0.118851855,1.2875913,3.003464,0.743498,3.3260086,2.3623292,2.7816958,1.1661288,2.5444357,0.27366018,1.0208379,0.14709982,0.26383492,0.53955096,4.424854,0.51721084,0.49501008,0.0142938215,0.068012565,0.44589612,0.014623274,22.673407,0.9724778,1.9777038,3.1000025,0.46685326,0.72947925,1.0472283,1.1416215
layer_3,0.47413763,2.6187174,1.1660746,1.1700093,1.5440948,0.56313926,0.57657534,1.510846,0.99555075,1.3201852,0.6384796,2.240225,2.2073846,0.98433554,2.0816453,9.618916,1.2317415,0.6930504,1.1951023,2.054963,0.8252686,1.3170729,7.3445034,1.1436899,1.8179674,2.1750119,1.3941147,1.6562785,3.3103998,1.8630044,4.145285,1.6997429
layer_4,0.45327023,1.9433222,0.45322022,0.58239454,1.836808,1.7935364,0.6360417,1.4743904,0.7480695,1.3739173,1.0003812,0.7741764,0.1814625,0.18935946,1.0054463,0.14535744,4.0801096,3.3967805,6.4183784,1.4240046,2.6547883,0.70283175,0.88408303,0.17457753,1.3729986,1.156632,0.34129575,1.2019291,2.4595716,0.53668123,10.905851,0.6116813
layer_5,2.645925,3.6461375,13.1164055,1.3223144,1.4507113,0.20268123,0.509269,3.1475382,1.3783305,1.7730234,0.112484165,0.5013588,3.1172209,2.6012301,1.2932925,1.6385736,4.211492,1.7907104,2.2290034,1.1178017,1.5390903,1.7973895,1.5654094,0.23646934,1.0847187,0.30251846,0.69709074,0.6464226,1.6323497,3.2213001,0.57805806,1.4859805
layer_6,0.52731967,0.38994047,0.056755517,0.24027303,2.2230873,4.4560895,2.4887965,4.66226,1.7433431,0.48047692,3.0914989,1.2449167,4.609066,4.4524417,0.9219119,1.5011665,0.7548636,0.6446571,0.7759248,2.1981647,2.74432,4.742488,3.3214767,2.018189,4.5334225,0.4818987,0.30116308,0.5826811,1.2411846,2.8223388,3.1135347,5.902087
layer_7,7.3597217,1.318546,1.6786764,3.4492633,1.9518872,2.1389384,1.40436,1.5356114,6.774921,2.2167985,3.258397,4.8531346,1.7270596,2.2889917,1.4013879,2.5835278,0.0013617252,0.045741316,0.015053637,0.10623537,6.6822505,0.33798146,0.2462837,1.0146985,1.0033027,0.91597885,0.47256964,0.5134044,0.8776707,1.7293519,4.293409,2.4620419
layer_8,1.083697,1.3003523,1.2372178,2.0453043,1.9734936,1.7368011,2.476047,1.4032158,3.9937804,8.061728,1.9599324,0.7103956,4.204157,1.6676301,2.850425,3.3050184,1.0370058,2.2496123,1.1777675,1.87629,3.4908175,1.6794221,2.69018,1.2709463,2.0092745,4.84022,1.6305146,1.5764424,5.534895,5.1316414,2.382038,13.25439
layer_9,2.2924,0.45298964,0.16189784,0.25681368,2.3603392,2.871117,2.4283543,1.048407,0.45575643,0.5539029,1.8223288,3.2397177,1.0104282,1.5458289,1.7154988,1.8727769,1.6128533,1.0936942,1.6838139,2.4480104,0.27514118,1.7043853,1.4059091,2.294173,6.493109,0.3699759,0.28051272,0.4026026,0.45025864,3.8711417,10.050643,2.8359098
layer_10,3.1225872,3.8349843,0.7668695,1.4624237,2.6081176,1.917898,2.357585,5.449698,0.48544407,1.0545367,1.9434652,0.24504419,9.47722,7.332343,5.824824,13.201534,8.412588,3.323173,1.4636874,9.355107,1.5474205,1.9459391,4.2892637,1.7365047,3.8369539,3.1882343,0.45350477,1.0586433,9.436195,4.8296003,1.4357105,3.3410218
layer_11,3.140643,0.0679755,2.1028664,1.1664317,1.4027594,2.0897975,0.82254153,3.0716586,0.17401785,0.46936592,0.44709072,1.278032,0.87646115,1.3863212,0.15166503,3.4901721,2.4990866,19.657024,1.9172035,2.200886,1.5806434,3.0054061,2.4630866,2.7569783,6.157002,1.1335242,3.046881,1.3582623,2.3889208,2.8739812,2.7662106,6.5088725
layer_12,16.47037,4.060989,7.813714,7.886058,0.24587278,0.0065943887,0.114074185,0.01026936,0.3331871,0.41398755,0.006363343,0.04151554,1.7659953,2.0376608,2.169957,0.785588,2.1557388,2.0450723,2.3846157,2.337505,1.3609263,0.8955246,2.429097,1.0543677,4.6708536,3.9780822,1.5920444,2.4607096,0.6404488,4.5208087,2.7134175,8.674364
layer_13,3.6907022,5.8512106,13.824884,2.0189292,9.556377,0.36171523,2.2206478,1.889949,1.900544,5.3314414,2.6987278,2.6957803,1.9763215,3.4321682,1.6087472,5.715573,3.762479,2.6695144,7.244406,2.5033247,3.9813807,3.7751417,3.6297357,1.9736614,4.0988007,4.0415983,5.0742326,3.5202754,0.62833726,3.0870233,12.586605,11.395358
layer_14,3.266435,4.386106,2.4384208,1.2710762,1.5766715,2.6500967,0.22557595,1.6358217,2.2477722,1.7552106,2.3232117,2.3496606,1.586335,14.734224,1.5336951,5.482057,4.821429,0.953048,0.19379446,0.35175753,5.1682515,2.9519675,3.8400228,3.691982,0.37278268,1.4115944,2.0524998,3.140396,1.8765329,0.88933843,0.4115909,0.17874493
layer_15,2.606918,2.7093964,3.8613071,5.218673,2.2697783,4.575294,1.714558,2.581268,4.1642056,4.2284503,2.5341897,2.2489555,0.73857415,5.477197,1.1350665,2.761367,0.70286876,1.7613493,1.0976064,3.7372944,0.67502815,0.25963825,3.6477394,0.027141703,0.006047698,0.33387777,0.008359738,0.21963863,3.0613909,2.6391978,3.1102529,4.452391
layer_16,6.3655667,1.2144332,2.5004709,1.0418457,2.0876095,2.6332026,4.838075,2.378274,2.9273336,1.6888398,6.5709424,1.6366547,0.2600213,0.3136553,0.8900079,0.8955969,0.6961661,0.46481982,5.7543387,0.46338066,2.196681,1.5344641,0.8430621,3.8967652,1.3715762,1.6254016,5.4686813,4.1607194,1.6836936,0.55366707,2.0668056,2.4534864
layer_17,1.2970866,0.6461471,0.7942134,1.1168393,7.0567026,6.417869,3.5850542,4.3455653,0.45617133,0.63077897,3.6672542,24.327398,5.9365964,4.138012,6.531118,3.915674,3.6970317,8.738279,20.978895,4.965658,11.963639,5.120721,19.389915,7.6300945,1.2828552,0.5527148,0.9564117,2.9725084,5.3791656,2.3799903,0.04404105,0.2052077
layer_18,0.02843324,0.14376068,0.3258334,0.17356226,2.5138917,8.846945,3.1828394,7.7374997,8.410356,4.054018,6.6743026,2.4982717,0.641036,0.6091612,1.4317092,1.6784639,9.159453,6.795755,3.661313,3.915788,0.6334913,0.5036038,0.23116559,0.44186687,1.2978139,3.6744723,1.5045686,2.603673,2.5085406,0.25992903,1.4974546,4.192062
