,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,21.0,0.0,18.0,0.0,0.0,0.0,18.0,19.0,14.0,17.0,14.0,18.0
layer_1,19.0,18.0,17.0,13.0,13.0,15.0,14.0,13.0,13.0,13.0,10.0,0.0
layer_2,17.0,13.0,16.0,15.0,13.0,20.0,13.0,18.0,19.0,19.0,15.0,13.0
layer_3,13.0,13.0,16.0,16.0,13.0,13.0,18.0,20.0,19.0,13.0,13.0,15.0
layer_4,13.0,14.0,13.0,16.0,13.0,14.0,14.0,14.0,14.0,13.0,13.0,18.0
layer_5,13.0,13.0,14.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
layer_6,13.0,13.0,13.0,13.0,15.0,13.0,13.0,13.0,15.0,13.0,13.0,13.0
layer_7,15.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0,13.0
layer_8,13.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0
layer_9,13.0,13.0,13.0,14.0,13.0,13.0,13.0,13.0,11.0,13.0,13.0,13.0
layer_10,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,13.0,13.0
layer_11,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,9.0,13.0,13.0,13.0
