,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,39,43,25,42,43,23,51,57,37,36,14,42,12,43,17,29
layer_1,31,43,10,8,9,9,8,37,26,20,12,14,14,26,10,11
layer_2,35,48,9,5,9,6,7,48,9,8,7,13,15,6,7,6
layer_3,40,36,22,8,14,34,26,15,17,2,16,9,8,21,4,5
layer_4,42,58,44,7,71,25,31,13,10,2,22,7,9,6,9,8
layer_5,28,53,33,17,20,27,24,15,20,18,25,17,17,15,15,15
layer_6,72,53,12,42,17,13,49,32,15,16,15,14,14,13,15,15
layer_7,42,54,51,41,42,30,14,38,12,14,18,14,16,14,15,14
layer_8,42,76,34,24,20,53,16,24,15,21,16,15,15,15,15,15
layer_9,41,41,45,16,20,18,19,14,14,14,14,14,15,15,15,16
layer_10,85,28,17,98,19,21,41,16,14,14,15,22,15,15,15,15
layer_11,45,39,46,16,15,31,18,15,22,14,14,15,15,15,15,15
layer_12,58,37,17,21,15,24,28,15,19,18,15,15,14,15,15,17
layer_13,20,55,30,17,23,16,14,15,25,15,19,14,15,15,15,15
layer_14,58,24,17,28,20,16,18,14,28,15,15,15,16,15,15,14
layer_15,41,61,37,18,21,15,22,15,20,17,15,15,15,15,15,14
layer_16,44,29,17,19,16,36,14,14,17,14,14,15,15,16,15,15
layer_17,34,74,18,20,17,15,17,15,15,17,16,15,15,15,15,15
layer_18,25,29,18,29,16,16,14,14,19,13,14,15,15,15,19,15
layer_19,28,26,20,20,18,32,19,17,14,17,14,14,14,15,15,15
layer_20,49,46,29,17,15,24,14,17,15,14,14,14,14,15,15,15
layer_21,48,43,24,24,17,22,23,17,15,14,15,15,15,15,24,13
layer_22,51,41,46,23,19,21,33,30,16,16,15,15,7,15,15,20
layer_23,49,45,36,56,30,52,13,27,33,31,15,15,16,23,28,18
