,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,25,16,83,54,5,14,37,44,14,19,32,54,66,68,66,58
layer_1,16,28,20,32,2,13,21,32,25,26,25,23,11,18,29,4
layer_2,17,16,23,13,32,54,25,9,7,26,10,13,22,17,48,5
layer_3,13,25,22,23,50,17,21,33,1,24,17,34,6,22,36,18
layer_4,27,0,47,13,33,24,33,24,29,13,25,20,1,42,68,44
layer_5,17,28,3,56,44,29,47,8,26,51,21,25,17,0,48,15
layer_6,72,22,44,19,24,51,24,25,38,5,35,47,40,4,58,69
layer_7,7,8,37,41,66,23,6,31,40,33,5,5,1,51,35,57
layer_8,61,12,54,44,38,15,0,38,51,6,51,59,52,7,25,36
layer_9,16,36,5,5,21,0,38,49,16,35,7,54,30,38,21,10
layer_10,0,9,49,22,4,87,39,38,54,14,74,47,35,2,42,36
layer_11,13,42,11,21,36,5,22,39,32,35,31,22,0,9,12,25
layer_12,40,45,39,18,45,51,41,0,15,32,12,26,54,24,9,6
layer_13,10,15,9,50,5,8,1,5,45,0,9,10,15,63,35,18
layer_14,25,9,17,17,35,6,17,16,47,4,70,49,17,9,25,31
layer_15,9,54,8,8,26,40,60,60,32,33,6,26,35,21,62,32
layer_16,13,39,25,25,51,40,40,37,27,26,27,29,26,21,41,12
layer_17,19,21,25,25,18,10,26,22,16,9,53,32,25,17,24,19
layer_18,22,23,22,20,18,25,23,53,32,37,51,37,8,4,36,33
layer_19,17,21,27,31,13,23,18,23,22,43,27,22,42,42,18,20
layer_20,54,47,37,32,17,32,44,39,34,19,19,33,32,40,18,25
layer_21,30,38,24,18,21,21,38,22,47,36,36,36,25,21,41,29
layer_22,40,23,58,59,64,71,27,27,47,52,16,13,23,37,32,23
layer_23,41,20,29,32,48,45,15,14,22,26,32,23,31,24,21,36
layer_24,33,19,20,56,39,27,23,21,19,56,29,2,21,17,16,10
layer_25,2,22,15,12,31,11,9,9,7,20,13,14,8,7,11,14
layer_26,8,15,5,12,11,6,14,9,8,16,20,17,11,8,7,5
layer_27,8,7,5,6,8,7,7,8,13,7,0,7,9,0,8,5
layer_28,5,5,6,8,7,6,7,5,7,4,7,8,6,8,7,8
layer_29,7,9,9,9,0,3,9,9,5,7,2,8,8,6,5,6
layer_30,7,6,8,6,7,8,5,4,11,9,5,5,8,6,10,22
layer_31,5,5,3,5,2,5,7,6,5,5,8,8,7,6,10,5
layer_32,6,5,4,5,5,7,5,6,4,5,2,3,5,6,5,5
layer_33,5,5,4,6,5,7,5,5,5,5,5,5,5,5,6,5
layer_34,5,5,5,5,5,5,6,3,5,5,5,5,7,5,6,5
layer_35,8,5,5,5,5,5,5,6,5,5,5,5,5,5,6,4
layer_36,6,5,6,5,5,5,6,5,5,5,5,5,6,5,5,4
layer_37,5,5,5,5,10,6,5,5,4,5,5,5,5,4,5,1
layer_38,5,6,5,5,5,6,5,5,5,5,5,5,5,5,5,3
layer_39,4,6,5,4,5,5,2,5,5,5,5,6,5,4,5,5
layer_40,5,5,5,10,5,5,6,5,5,5,5,5,1,5,5,5
layer_41,10,12,5,4,5,5,2,2,5,4,5,5,5,5,5,5
