,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,5,10,9,7,2,3,4,5,5,8,3,2,4,5,5,2,4,3,2,10,5,7,5,10,1,1,3,9,3,1,7,8,2,6,4,6,5,2,7,4,1,5,13,3,5,8,5,1,12,8,6,4,8,7,6,7,3,6,2,4,3,7,7,3,3,7,5,2,2,4,3
layer_1,3,1,1,3,2,5,7,2,3,10,2,1,5,2,6,4,3,3,2,2,4,5,7,2,4,6,2,4,8,6,5,4,8,3,10,2,6,4,3,4,2,5,3,8,5,1,1,2,7,3,5,2,1,3,0,5,3,3,2,6,1,4,2,2,5,3,5,1,6,4,6
layer_2,2,7,4,6,6,5,0,5,2,1,9,2,5,2,5,1,8,2,3,8,9,4,0,6,3,4,4,9,3,0,0,0,2,2,3,5,1,1,10,4,10,1,1,1,2,7,3,2,1,2,4,5,12,2,3,1,1,2,1,1,1,4,1,4,3,3,2,0,4,2,2
layer_3,0,0,0,1,1,6,0,0,0,10,1,1,0,1,10,0,2,0,0,0,1,1,0,1,2,3,5,4,0,1,1,0,0,2,0,0,0,0,11,1,0,1,0,3,0,0,0,0,0,0,1,2,0,2,0,0,3,1,0,0,6,0,1,1,0,0,2,1,8,2,0
layer_4,0,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
layer_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,0,0,0,2,0,6,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0
layer_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
layer_8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,2,0,1,10,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0
layer_9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
