,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,18,21,17,24,5,9,9,17,18,18,11,6,26,14,14,8,11,8,9,16,12,11,12,29,7,9,12,21,15,9,14,29,20,14,12,15,11,12,32,15,10,18,31,12,13,14,22,12,20,24,6,17,16,27,13,16,20,18,20,7,17,20,14,13,14,16,17,5,21,9,8
layer_1,13,10,5,6,6,9,20,14,7,29,11,11,6,6,20,10,9,5,6,12,5,8,11,9,8,7,8,9,14,29,11,18,9,7,29,4,10,13,8,9,12,8,8,6,8,4,6,6,16,8,8,8,6,13,4,17,7,5,10,23,3,10,6,7,7,6,11,6,22,6,7
layer_2,10,15,7,9,8,10,3,9,5,6,15,7,10,25,6,6,27,6,11,23,16,17,3,9,9,10,6,9,10,6,5,6,5,7,14,6,13,10,6,30,29,10,7,5,9,5,5,7,15,11,12,7,14,7,8,5,7,25,12,8,12,9,8,9,7,6,5,5,16,8,8
layer_3,5,5,5,10,8,16,5,6,4,5,5,8,8,5,5,5,5,5,5,5,10,8,5,19,5,8,8,14,5,8,6,5,5,5,5,8,5,6,29,8,4,5,5,5,6,6,5,5,7,8,5,7,5,12,5,7,17,8,7,12,12,4,5,5,5,28,4,5,6,7,6
layer_4,4,4,4,9,4,4,4,4,4,4,4,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,6,5,4,8,4,4,4,4,4,4,4,4,4,4,4,4,9,4,15,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4
layer_5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
layer_6,4,4,4,4,4,4,4,4,5,4,7,8,4,4,4,4,4,4,4,13,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,9,4,4,4,4,4,6,4,4,7,4,6,10,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4
layer_7,4,6,4,4,4,4,4,4,4,5,4,4,4,6,4,4,4,4,5,8,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,12,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,5,4,4,4,4,4,4
layer_8,11,4,4,4,4,4,9,4,4,4,4,4,4,4,4,4,4,7,5,4,4,5,4,4,5,4,4,4,7,6,4,6,8,4,4,4,5,4,4,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,5,7,4,4
layer_9,5,4,4,4,4,4,4,4,4,11,4,4,4,4,4,4,9,4,4,6,4,4,4,6,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,18,4,4,4,4,4,4,4,4,4,4,4,4,4,9,6,4,4,5,4,4,4,4,4,4,4,4,4,4,4,11
layer_10,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,6,7,4,5,5,4,5,4,4,7,4,6,4,4,4,5,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4,4,6,4,4,4,4,4,4,4,5
layer_11,4,4,5,4,5,6,4,4,5,4,4,4,4,5,4,4,5,5,4,4,4,4,4,9,4,4,4,4,4,8,2,4,4,10,4,4,4,14,4,4,20,5,4,4,4,10,4,4,9,8,5,19,5,5,4,4,4,5,5,4,4,6,5,5,9,4,8,4,4,6,4
layer_12,4,5,4,4,6,5,6,5,4,4,4,4,4,5,4,6,4,7,12,4,4,5,4,4,5,4,6,8,10,4,6,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,6,4,4,4,7,4,4,4,4,4,10,4,4,4,4,4,9,4,4,3
layer_13,4,5,4,4,4,4,4,6,4,4,7,5,5,4,4,4,4,4,4,4,4,4,5,7,4,11,4,4,4,5,4,7,4,5,4,4,4,4,4,5,4,4,4,5,5,4,4,4,8,5,5,4,4,4,4,4,4,4,4,6,9,5,4,5,4,4,4,4,5,4,4
layer_14,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,14,4,4,4,4,4,4,10,5,4,4,4,6,4,5,5,6,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,5,4,4,5,4,4,4
layer_15,5,4,4,4,4,4,4,4,4,4,4,6,5,4,4,4,4,4,4,4,4,8,4,4,4,4,5,4,4,4,4,4,4,4,4,4,8,4,4,4,4,4,4,6,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,10,5
layer_16,4,4,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,9,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,9,4,4,4,4,4,5,4,4,4,4,4,4,8,4,4,4,4,4,4,4,4,4
