,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,43,28,9,9,24,13,15,48,165,35,50,44
layer_1,34,16,10,24,5,132,115,10,36,54,43,10
layer_2,6,7,46,32,58,11,3,13,16,3,12,114
layer_3,5,21,38,121,9,0,51,1,6,11,30,6
layer_4,13,22,12,3,28,90,14,9,74,66,6,12
layer_5,84,5,5,1,35,13,4,9,51,12,7,55
layer_6,10,17,20,6,10,14,3,49,36,1,0,6
layer_7,2,23,7,4,11,11,18,0,26,1,78,0
layer_8,27,29,4,17,10,30,23,27,12,69,32,9
layer_9,12,17,22,4,11,21,49,19,3,24,37,32
layer_10,15,8,13,23,4,18,8,12,11,8,8,25
layer_11,29,33,34,4,18,24,29,36,21,27,3,23
