,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,12,63,79,159,94,87,173,62,84,49,6,120
layer_1,128,60,0,158,0,97,47,305,51,63,46,61
layer_2,42,427,264,21,6,322,56,0,87,119,102,3
layer_3,118,9,78,115,170,170,73,183,8,3,2,44
layer_4,51,34,79,98,197,20,80,48,99,76,61,63
layer_5,56,18,93,25,27,51,59,107,65,39,32,48
layer_6,11,27,29,100,54,12,61,31,58,33,54,63
layer_7,63,59,52,49,38,58,37,35,42,87,77,43
layer_8,62,47,45,50,53,60,90,64,53,77,80,54
layer_9,60,31,97,76,58,68,69,31,60,40,89,53
layer_10,49,71,59,79,48,83,51,40,59,40,66,47
layer_11,71,46,40,56,66,62,35,75,31,36,53,18
