,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,172,131,85,128,99,86,113,73,47,91,18,96,61,77,11,59
layer_1,99,175,84,146,50,45,37,52,53,34,31,25,53,58,38,40
layer_2,133,158,53,41,33,61,32,70,21,12,18,34,38,20,16,14
layer_3,202,114,57,140,32,82,16,37,25,6,8,13,22,15,26,8
layer_4,164,185,46,88,97,60,162,28,23,18,29,10,14,13,49,11
layer_5,127,185,81,145,99,32,20,14,20,13,13,13,42,15,13,15
layer_6,56,171,147,180,38,23,15,21,13,13,13,13,13,13,15,20
layer_7,167,146,19,83,7,196,103,37,66,17,15,55,13,13,13,13
layer_8,173,13,162,195,40,45,18,13,16,13,11,13,13,13,13,13
layer_9,207,79,22,84,73,17,147,13,14,13,13,13,13,13,13,13
layer_10,97,147,56,77,113,18,78,15,13,13,13,13,13,13,13,13
layer_11,185,72,40,31,14,46,14,22,14,13,13,13,13,13,13,13
layer_12,138,174,82,54,76,14,15,30,14,13,13,13,13,13,13,13
layer_13,201,67,54,85,14,12,13,13,17,13,21,13,13,13,14,13
layer_14,155,198,28,19,15,24,15,13,38,13,13,13,13,13,13,13
layer_15,208,158,136,18,15,13,27,14,14,13,46,13,13,13,13,13
layer_16,175,91,13,134,17,21,13,14,13,13,13,13,13,13,13,13
layer_17,177,178,80,95,59,18,14,46,13,14,13,13,13,15,13,13
layer_18,197,170,60,34,18,13,13,14,13,13,13,13,13,13,16,13
layer_19,162,214,137,102,15,40,54,13,13,14,13,13,25,13,13,29
layer_20,179,76,72,23,45,24,26,37,35,13,13,13,13,13,13,14
layer_21,153,102,152,149,14,19,31,13,76,14,13,13,13,13,45,9
layer_22,162,148,145,22,163,130,78,55,13,13,13,13,37,13,14,16
layer_23,190,185,135,180,59,183,63,126,10,59,36,43,42,17,19,66
