,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,147,12,208,4,36,4,10,79,98,1,87,1
layer_1,1,103,192,0,73,29,38,0,10,152,16,29
layer_2,3,0,108,3,0,26,0,53,2,40,0,0
layer_3,113,0,23,24,7,0,8,0,1,48,0,19
layer_4,100,124,5,131,313,228,52,45,480,42,114,51
layer_5,0,2,0,0,16,0,0,0,0,0,125,103
layer_6,0,56,54,921,11,0,0,0,89,147,89,12
layer_7,10,59,0,196,20,352,19,10,0,0,0,7
layer_8,0,281,8,0,141,81,0,11,101,2,337,56
layer_9,0,937,1,13,16,658,38,12,583,0,1,70
layer_10,11,4,156,516,53,30,27,0,64,110,35,322
layer_11,132,99,110,18,104,32,19,5,440,0,144,136
