,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0.14893003,0.43621007,0.30781123,0.40640944,0.2346757,0.5050078,0.3876976,0.16567756,0.7440405,0.27410227,0.3942492,0.36214188,0.80504894,0.18203138,0.46219042,0.18102308
layer_1,0.2025546,0.2192102,0.42807323,0.6552462,0.41396648,0.3397175,0.20550528,0.34719893,0.37956777,0.33345798,0.44902238,0.28513253,0.33702892,0.6451318,0.36348748,0.2706719
layer_2,0.6547519,0.29114494,0.5111024,0.44934848,0.7358313,0.24447203,0.84052116,0.4565434,0.26746815,0.644537,0.5999591,0.18512954,0.3186863,0.3703429,0.571284,0.5673903
layer_3,0.8547093,0.9987591,0.87267065,0.80183905,0.8381917,0.5172642,0.85731554,0.8547093,0.8547093,0.85150224,0.8547093,0.86323524,0.84187806,0.9062379,0.85498965,0.8701499
layer_4,0.8547093,0.8547093,0.85501647,0.8427529,0.8547093,0.9701753,0.8522168,0.8458028,0.85416675,0.8547093,0.8547093,0.85514283,0.8529548,0.85541624,0.82739973,0.6543741
layer_5,0.9100561,0.87387276,0.82176965,0.85671914,0.85285056,0.827604,0.97873545,0.8660158,0.8072146,0.8493244,0.85089755,0.8580545,0.85340506,0.8603707,0.8562463,0.9842992
layer_6,0.8884092,0.931997,0.8599533,0.8547093,0.91122866,0.90368694,0.85489774,0.85421896,0.87233865,0.8547093,0.86688524,0.84180707,0.78679585,0.8547093,0.8547093,0.7885639
layer_7,0.8707734,0.8470757,0.8547093,0.85091954,0.885139,0.8463959,0.8606778,0.8547093,0.85539025,0.8547093,0.8547093,0.91177547,0.8849513,0.8151681,0.8985971,0.8608143
layer_8,0.8528395,0.8547093,0.6390907,0.8589854,0.88404804,0.8538351,0.8793681,0.861478,0.8547093,0.86021286,0.8547093,0.8117102,0.98356384,0.8547093,0.86585516,0.8547093
layer_9,0.8424983,0.8895147,0.9096202,0.8547093,0.7281671,1.0,0.8547093,0.8610749,0.8556756,0.91054916,0.816376,0.86491716,0.8547093,0.9773733,0.8460728,0.81392163
layer_10,0.8547093,0.8516435,0.84690756,0.95367754,0.939832,0.86057115,0.8733614,0.8547093,0.8654193,0.884662,0.8497627,0.8881566,0.8468549,0.8321624,0.85362613,0.83790505
