,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,48.67195,57.04688,182.8588,12.759844,28.46775,24.879658,23.818953,27.455286,16.21345,12.354529,19.45356,28.854979,14.897826,8.826429,9.674106,24.866116,1.7989702,9.2578,0.9501972,1.5482242,13.920579,7.685001,2.8913357,38.207733,44.48368,31.4304,31.213755,29.70388,7.5309234,0.16468571,1.0192019,8.4992286e-07
layer_1,17.98039,69.48124,3.3587048,31.4461,37.2157,74.598335,45.620903,37.44311,1.9724011,2.6597788,16.960318,16.187658,32.315647,21.48274,13.497141,12.836565,70.47409,17.385363,95.71679,3.2188065,61.204475,33.283123,1.6160808,0.7197407,17.931734,4.0430975,38.066998,9.414551,7.351887,11.83303,24.352705,9.075253
layer_2,13.93943,13.353056,15.178118,10.648201,5.3503647,4.0130787,2.587665,26.548801,39.452404,67.62889,2.2703779,45.919388,0.12904236,2.2327945,0.9103096,0.437176,7.0265512,8.773269,12.264567,3.273733,0.3465757,0.036406245,0.35469475,5.3535,5.339593,0.105622254,0.8119598,3.0326178,6.8299417,4.011474,18.370472,21.264582
layer_3,4.1263647,3.7309923,7.074486,19.327845,9.735023,11.785866,12.299276,5.0588436,13.502401,3.7565126,26.074596,29.449293,0.9088845,3.2793999,0.81991297,6.7872634,18.836481,26.511349,43.082886,11.665905,9.94223,8.714131,3.6991115,5.3447137,10.743001,1.7093552,21.957188,2.6311946,16.084759,7.9119506,9.511409,7.620105
layer_4,3.826797,3.7004733,4.838733,4.2586975,30.294132,14.930704,8.459006,17.987534,4.7086716,17.603888,11.981416,5.855006,47.594532,27.478937,24.788454,7.5474386,0.79202604,12.943397,5.980732,1.4677794,2.0308018,1.6396316,6.704522,6.002105,47.474625,8.6326275,9.392985,14.661777,4.5797276,1.390677,1.1832767,16.022694
layer_5,4.7429404,3.1642578,14.142673,28.099867,5.108403,1.1762322,4.0253487,2.3723478,0.14487056,0.22887436,0.08276695,1.3074108,11.325693,80.70409,45.3104,16.255238,16.57599,9.298599,9.713929,10.981482,1.7787855,6.4421716,2.2963572,2.4043076,5.1589613,10.789007,10.78574,7.511384,29.531631,25.66188,11.827993,12.970848
layer_6,7.269697,38.647785,1.9834535,4.6590686,19.212719,14.147986,7.5831923,17.031414,44.31075,1.5339785,52.469276,23.049744,17.71118,19.374361,4.577936,22.935518,46.875427,10.880752,30.762838,15.019862,14.221299,17.775589,12.66661,10.100143,4.8822665,26.283268,2.509341,5.787822,3.3434122,9.640211,22.178381,1.5322322
layer_7,20.897272,30.76877,50.18124,2.2697394,11.52703,63.336273,5.9499803,5.6009836,18.198235,12.169039,13.323373,21.486706,17.154589,5.8536096,6.022734,10.302578,7.909089,18.068432,16.09729,21.094599,14.078638,13.44741,6.1044135,8.391148,4.7682137,0.27654114,7.0369277,4.841665,15.229448,10.667182,12.386515,12.486243
layer_8,3.7516503,0.37077862,7.130162,4.221479,30.756025,65.122215,14.104634,11.544876,4.330779,3.8523889,4.9986353,2.2859235,8.642929,26.889837,9.817458,23.952486,22.241684,10.101712,16.629673,16.864176,17.867825,25.26706,45.88025,15.723235,11.235552,7.945107,8.156253,9.51749,12.229629,10.2430525,14.585638,19.833338
layer_9,16.80167,13.444138,13.752929,15.111211,7.7765236,8.744777,11.673379,1.7309697,27.768515,32.52929,46.529453,88.23394,4.8611073,5.825994,4.3115377,11.666693,9.474789,15.118418,9.4572935,16.744085,7.5604124,6.1221304,13.842942,8.622029,10.1151905,3.4708302,8.027496,1.2639307,15.456636,14.397805,11.731085,8.544676
layer_10,23.590042,10.167263,0.58898103,0.94352055,3.523009,0.9834381,1.4802032,2.154799,7.4404483,31.948837,16.652441,13.883461,0.33611056,1.4062507,2.1215591,19.41058,23.840635,17.802834,16.003092,16.858105,17.76583,12.106143,16.94034,9.58223,24.038338,17.317541,22.083826,8.393883,4.334016,4.3063073,17.746704,0.73432136
layer_11,18.749561,17.452198,13.2052145,19.004244,8.239523,4.9089007,5.5326004,5.2471485,9.221839,12.262256,20.290358,11.708337,3.008824,7.702966,9.213768,9.589582,48.99732,34.54539,11.911509,72.431946,10.943614,9.667988,14.70381,23.008034,13.15538,13.390663,12.888826,13.469986,0.8428302,4.1002045,3.5413969,29.940407
layer_12,27.127079,4.768234,15.069346,15.594775,11.852989,11.22715,12.75381,13.250135,13.447935,19.499655,6.773896,15.777006,10.688141,13.417676,9.791968,27.3767,16.008,14.334476,30.409967,22.198122,17.554096,11.981627,8.407415,25.11379,21.610018,19.652504,22.7172,20.96904,20.969902,13.495447,32.76165,15.291885
layer_13,15.822375,11.898791,15.841425,11.6040125,3.0444944,4.103993,2.2841198,8.577556,17.139942,14.210811,14.822983,13.983473,8.969256,9.090468,13.806271,10.024312,14.996597,8.7951,10.739248,13.906794,5.564951,3.554232,21.266409,9.743342,31.411373,10.631425,2.1124444,2.2752538,21.555317,26.37054,12.342408,20.763931
layer_14,11.872377,8.985456,13.232092,10.127059,7.579678,8.378989,14.534528,11.859261,63.813892,51.156864,20.799545,43.211586,16.830292,16.693464,23.371618,17.456858,14.650979,0.7201417,4.309868,1.4813167,4.3199677,11.966546,3.6896207,7.6692233,12.525736,29.143183,134.46039,19.154982,8.455404,9.052312,5.9844556,5.221325
layer_15,17.507484,0.2070914,0.49672073,1.1256756,37.200123,29.237274,50.55582,72.80374,31.709902,20.17267,23.819603,20.320107,27.186842,10.4485,9.031164,6.955677,6.9119644,0.8247137,6.517374,3.819734,13.507274,14.470609,9.414538,15.399983,21.603437,18.161175,18.794405,19.044666,0.2726582,1.8190237,0.12329914,63.50164
layer_16,0.9276689,0.7105539,3.3032274,3.7110884,23.498932,10.5272665,20.24661,13.11474,7.2311406,15.687621,10.260892,16.529146,10.681222,14.093412,9.923109,24.748829,20.93291,29.890383,28.817472,7.5845127,0.1042925,0.27199063,109.889534,0.101668745,11.201315,11.739382,6.65868,13.982597,21.831617,55.78755,12.662484,22.43957
layer_17,6.6552935,6.369039,3.2491841,27.773462,36.046852,26.097473,16.791292,20.934689,2.9416046,2.8777485,7.0883636,29.424652,15.680685,25.010685,5.702189,21.625761,0.6760921,0.32566056,6.4008517,6.1150627,33.361927,3.1725912,9.812536,10.628147,1.942572,2.228346,3.1086695,3.040762,3.6529667,3.2757075,32.693237,5.118479
layer_18,12.674122,12.401397,12.89768,1.7382478,0.60456604,3.5650482,2.3346183,19.02957,6.152102,4.8842306,13.052529,10.310327,11.2219515,5.373535,12.808533,14.075067,1.0672368,12.445243,1.4917408,1.5015973,1.895822,0.4794419,2.1327348,2.6694093,13.9054575,19.239567,46.576935,14.891583,2.661532,7.48838,7.0230865,3.3424766
layer_19,3.672744,1.8351187,7.420344,6.1386514,0.92603916,2.718178,1.295262,9.496778,43.558483,13.317794,25.095432,17.37028,0.21401387,0.6590235,0.9910688,1.1160557,8.416314,0.721938,3.6194148,1.3082879,8.592014,3.892291,2.40254,5.4346757,2.8161962,8.161841,39.299503,1.2181416,2.104518,2.2141454,4.8248034,2.658841
layer_20,15.321693,6.698472,1.5015161,14.478499,3.0461907,0.92832804,1.4574412,7.9502754,25.828346,10.48717,3.9722543,7.9868097,4.6201954,2.637598,3.4958875,0.866566,0.9663999,2.1776328,14.313773,3.2954721,1.0525584,8.981114,13.749672,0.30436775,0.93298674,1.3553267,2.1337914,4.8432546,18.514635,30.9693,1.8314157,6.3218956
layer_21,16.420834,6.5146327,14.356899,18.362576,47.82822,28.19507,26.343824,29.005564,14.816256,31.593431,42.755455,2.305233,7.762516,3.9817512,13.27694,5.3900256,2.0361602,4.2790904,2.304199,21.922277,3.3554049,0.75797236,0.67624664,2.1606925,3.189553,4.0859466,7.8640895,4.470117,0.51329625,0.6568893,1.15287,0.5675338
