,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,10.0,2.0,96.0,3.0,113.0,10.0,1.0,0.0,5.0,3.0,24.0,1.0,6.0,1.0,27.0,37.0,5.0,8.0,4.0,1.0,0.0,9.0,8.0,7.0
layer_1,18.0,12.0,0.0,0.0,34.0,0.0,18.0,9.0,37.0,15.0,7.0,46.0,24.0,3.0,20.0,11.0,8.0,18.0,16.0,8.0,3.0,0.0,0.0,16.0
layer_2,4.0,2.0,7.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,0.0,1.0,4.0,0.0,1.0,1.0,6.0,0.0,0.0,14.0
layer_3,0.0,0.0,1.0,3.0,0.0,8.0,0.0,22.0,9.0,7.0,3.0,9.0,0.0,16.0,3.0,2.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
layer_4,0.0,6.0,5.0,28.0,4.0,15.0,4.0,5.0,0.0,5.0,0.0,21.0,0.0,0.0,3.0,1.0,8.0,0.0,14.0,5.0,79.0,13.0,6.0,0.0
layer_5,0.0,16.0,9.0,3.0,14.0,33.0,23.0,5.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,61.0,3.0,1.0,0.0,0.0,2.0,21.0,7.0
layer_6,58.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,44.0,0.0,8.0,0.0,0.0,1.0,4.0,15.0,0.0,0.0,21.0,3.0,12.0,11.0,10.0,1.0
layer_7,71.0,1.0,3.0,2.0,0.0,16.0,0.0,9.0,0.0,1.0,2.0,24.0,6.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0
layer_8,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,11.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,8.0,0.0
layer_9,0.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,25.0,0.0,1.0,0.0,6.0,4.0,2.0,1.0
layer_10,0.0,5.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0
layer_11,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
layer_12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layer_13,8.0,18.0,0.0,3.0,44.0,1.0,6.0,1.0,17.0,4.0,1.0,78.0,35.0,10.0,8.0,6.0,7.0,10.0,11.0,4.0,0.0,1.0,4.0,22.0
layer_14,7.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
layer_15,1.0,0.0,1.0,28.0,3.0,1.0,2.0,14.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0
layer_16,0.0,1.0,3.0,9.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,5.0,77.0,0.0,5.0,0.0
layer_17,0.0,4.0,4.0,2.0,5.0,12.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,28.0,2.0,2.0,0.0,0.0,5.0,5.0,6.0
layer_18,11.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,33.0,0.0,3.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,6.0,1.0,7.0,4.0,2.0,0.0
layer_19,46.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,13.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
layer_20,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,10.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
layer_21,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0
layer_22,2.0,2.0,3.0,6.0,2.0,0.0,0.0,1.0,2.0,3.0,10.0,12.0,1.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,5.0
layer_23,26.0,22.0,29.0,11.0,32.0,21.0,12.0,1.0,17.0,21.0,0.0,0.0,27.0,0.0,12.0,26.0,18.0,19.0,0.0,10.0,0.0,7.0,11.0,19.0
