,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,35,96,50,25,1,102,83,1,108,9,78,14,78,9,99,62
layer_1,2,22,13,43,16,47,3,59,6,9,17,28,55,46,5,1
layer_2,27,17,89,7,92,10,61,23,76,50,51,68,6,14,13,43
layer_3,11,15,11,30,7,2,13,18,11,14,11,15,19,166,12,11
layer_4,11,11,11,13,11,176,12,9,13,11,11,15,11,32,17,18
layer_5,14,10,9,11,15,8,29,11,11,13,12,11,32,29,11,9
layer_6,19,10,23,12,253,26,12,11,11,12,12,12,11,11,11,13
layer_7,12,17,16,11,11,14,11,6,10,18,11,19,12,11,14,11
layer_8,13,11,9,28,16,11,26,24,11,13,12,25,40,13,14,11
layer_9,22,12,56,17,12,25,12,25,11,50,16,12,11,27,13,11
layer_10,11,27,11,45,14,13,11,14,11,19,13,17,12,11,10,11
layer_11,12,35,12,26,29,9,10,15,12,15,7,92,33,19,11,29
layer_12,12,11,13,11,11,12,12,17,11,11,14,15,25,13,11,11
layer_13,10,11,12,11,14,8,11,17,11,11,9,11,21,15,11,19
layer_14,20,10,11,11,14,10,12,15,11,10,12,12,19,13,13,12
layer_15,12,13,7,11,12,11,10,15,17,15,12,11,11,14,12,10
layer_16,11,12,12,21,11,11,13,11,10,13,11,11,11,11,12,11
layer_17,12,12,13,11,12,11,9,12,12,12,12,13,11,15,11,10
layer_18,10,11,12,12,11,11,13,11,11,61,11,42,12,12,11,11
layer_19,10,11,12,9,11,11,11,11,13,11,10,11,13,11,17,11
layer_20,17,14,14,22,11,23,12,11,13,11,12,27,11,13,16,12
layer_21,12,11,16,11,11,12,11,14,11,10,11,12,11,12,11,13
layer_22,12,11,9,12,11,11,11,11,10,11,12,11,12,13,11,11
layer_23,13,15,12,11,13,19,11,12,95,12,35,14,10,11,12,12
layer_24,11,8,12,11,12,13,22,77,11,12,47,11,59,25,13,11
layer_25,13,11,12,11,12,12,18,11,12,14,11,11,12,83,11,11
layer_26,14,10,11,11,11,12,12,11,14,39,45,16,19,11,11,51
layer_27,11,11,7,10,11,33,11,10,13,11,11,12,11,12,11,10
